"","Cruise","Leg","Day","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_umol_kg","SiOH4_Cumana","  PO4_Cumana","NO3_Cumana","NH4 ","NO2 ","NO3NO2 ","PO4","SiOH4","pH","Alkalinity","TCO2","fCO2","Salinity_bott","Salinity_bottcorr","Salinity_ctd","Temp_ctd","Sigma-t_ctd","TPP","PIP","POC","PN","C/N part.","POC","PN","DON_USF","DOP_USF","DOC","TOC","PriPro","Chl","Phaeo","Date","DateString","yday"
"836",41,1,7,4,1999,1,2,4.64,202.28,NA,NA,NA,0,0.02,0.1,0.03,0,8.0799,0.00241,2062.6,383,36.927,NA,36.922,25.847,24.532,NA,NA,70.9,14.15,5.85,69.19,13.81,NA,NA,95,NA,0.34,0.13,0.07,1999-04-07,"1999-4-7",96
"837",41,1,7,4,1999,7,7.4,4.65,202.48,NA,NA,NA,0.02,0.01,0.13,0.03,0,8.082,0.002413,2064.3,378.5,36.923,NA,36.926,25.671,24.59,NA,NA,99.9,25.43,4.58,97.5,24.82,NA,NA,105,NA,0.72,0.18,0.12,1999-04-07,"1999-4-7",96
"838",41,1,7,4,1999,15,16.1,4.64,202.38,NA,NA,NA,0,0.01,0.12,0.06,0,8.0814,0.002411,2062.8,377.9,36.925,NA,36.924,25.613,24.607,NA,NA,120.27,30.61,4.58,117.37,29.87,NA,NA,95,NA,0.84,0.16,0.09,1999-04-07,"1999-4-7",96
"839",41,1,7,4,1999,25,25.7,4.56,198.8,NA,NA,NA,0,0.01,0.16,0,0,8.0352,0.00242,2100.4,404.1,36.917,NA,36.962,23.877,25.164,NA,NA,99.64,20.81,5.59,97.24,20.31,NA,NA,101,NA,0.73,0.34,0.28,1999-04-07,"1999-4-7",96
"840",41,1,7,4,1999,35,35.5,4.16,181.37,NA,NA,NA,0,0.03,0.05,0.03,0,8.031,0.002411,2095.3,391,36.899,NA,36.917,22.847,25.433,NA,NA,125.25,20.98,6.96,122.23,20.48,NA,NA,140,NA,0.93,1.01,0.76,1999-04-07,"1999-4-7",96
"841",41,1,7,4,1999,55,55.5,3.15,137.07,NA,NA,NA,0.01,0.15,6.6,0.4,3.18,7.9496,0.00239,2123.6,460.2,36.856,NA,36.847,21.45,25.776,NA,NA,76.66,5.23,17.12,74.82,5.1,NA,NA,95,NA,0.06,0.61,0.44,1999-04-07,"1999-4-7",96
"842",41,1,7,4,1999,75,75.8,3.12,136.01,NA,NA,NA,0.02,0.1,7.3,0.45,3.28,7.9417,0.002405,2142.9,465.6,36.81,NA,36.804,21.021,25.862,NA,NA,50.28,11.88,4.94,49.07,11.6,NA,NA,95,NA,0,0.16,0.12,1999-04-07,"1999-4-7",96
"843",41,1,7,4,1999,100,101.7,3.02,131.55,NA,NA,NA,0.13,0.09,8.36,0.4,2.48,7.929,0.002401,2146.2,474.4,36.765,NA,36.759,20.653,25.929,NA,NA,36.4,9.94,4.27,35.52,9.7,NA,NA,88,NA,0.02,0.09,0.09,1999-04-07,"1999-4-7",96
"844",41,1,7,4,1999,130,130.3,2.76,120.07,NA,NA,NA,0,0.04,9.81,0.59,4.45,7.8959,0.002397,2160.7,500.4,36.681,NA,36.683,19.748,26.113,NA,NA,32.64,4.3,8.85,31.85,4.2,NA,NA,NA,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"845",41,1,7,4,1999,160,160.4,1.66,72.18,NA,NA,NA,0,0.03,11.71,1.12,12.4,7.7886,0.002396,2212.9,636.4,36.512,NA,36.516,18.503,26.307,NA,NA,38.69,9.57,4.72,37.76,9.34,NA,NA,108,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"846",41,1,7,4,1999,200,200.7,0.58,25.11,NA,NA,NA,0,0.02,10.11,1.67,23.24,7.6994,0.002393,2249.7,790.1,36.431,NA,36.431,17.996,26.367,NA,NA,43.37,5.96,8.48,42.33,5.82,NA,NA,116,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"847",41,1,7,4,1999,250,251.1,0.08,3.38,NA,NA,NA,0,0.02,4.75,2.07,33.89,7.6504,0.002408,2283.7,895.9,36.387,NA,36.388,17.763,26.394,NA,NA,52.47,16.41,3.73,51.21,16.02,NA,NA,140,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"848",41,1,7,4,1999,300,299.9,0.04,1.88,NA,NA,NA,0.26,0,0.1,2.3,39.19,7.65,0.002412,2287.7,894.9,36.368,NA,36.366,17.656,26.404,NA,NA,76.3,9.76,9.12,74.46,9.52,NA,NA,90,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"849",41,1,7,4,1999,320,320.4,0.03,1.09,NA,NA,NA,1.37,0.01,0.13,2.69,41.13,7.6494,0.002425,2300.6,899.5,36.355,NA,36.355,17.609,26.407,NA,NA,53.98,6.15,10.24,52.68,6,NA,NA,77,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"850",41,1,7,4,1999,350,350.1,0,0,NA,NA,NA,3.12,0.02,0.1,2.66,44.63,7.6483,0.002414,2290.5,896.2,36.345,NA,36.346,17.558,26.413,NA,NA,40.69,16.69,2.84,39.71,16.29,NA,NA,NA,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"851",41,1,7,4,1999,400,400.5,0,0,NA,NA,NA,6.04,0.01,0.08,2.76,50.22,7.6427,0.002428,2305.9,912.2,36.33,NA,36.331,17.49,26.418,NA,NA,45.47,7.35,7.22,44.37,7.17,NA,NA,90,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"852",41,1,7,4,1999,500,500.6,NA,NA,NA,NA,NA,11.88,0,0.1,3.1,63.7,7.6261,0.002404,2288.9,935.7,36.288,NA,36.288,17.291,26.433,NA,NA,63.8,16.69,4.46,62.26,16.29,NA,NA,77,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"853",41,1,7,4,1999,750,749.6,NA,NA,NA,NA,NA,17.19,0,0.09,3.46,75.17,7.6073,0.002452,2342.4,996.5,36.246,NA,36.245,17.131,26.439,NA,NA,48.31,10.79,5.22,47.14,10.53,NA,NA,151,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"854",41,1,7,4,1999,1000,1000.2,NA,NA,NA,NA,NA,19.4,0,0.07,3.55,80.38,7.6014,0.002424,2317.5,1000.3,36.234,NA,36.233,17.132,26.429,NA,NA,45.89,12.44,4.3,44.79,12.14,NA,NA,61,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"855",41,1,7,4,1999,1310,1310.4,NA,NA,NA,NA,NA,21.21,0,0.05,3.7,85,7.5864,0.002495,2392.4,1072.9,36.228,NA,36.229,17.17,26.417,NA,NA,44.81,5.69,9.19,43.73,5.55,NA,NA,95,NA,NA,NA,NA,1999-04-07,"1999-4-7",96
"857",42,2,6,5,1999,1,2.5,4.47,195.07,NA,NA,NA,0,0.02,0.03,0.03,0.17,8.0575,0.00242,2086.8,419.3,36.876,NA,36.865,26.39,24.318,NA,NA,99.68,9.94,11.7,97.27,9.7,NA,NA,NA,NA,1.82,0.19,0.14,1999-05-06,"1999-5-6",125
"858",42,2,6,5,1999,7,8,4.47,195.04,NA,NA,NA,0,0,0.01,0.03,0,8.0586,0.002414,2080.7,400.7,36.863,NA,36.877,25.391,24.64,NA,NA,141.71,7.72,21.41,138.29,7.54,NA,NA,115,NA,2.88,0.19,0.12,1999-05-06,"1999-5-6",125
"859",42,2,6,5,1999,15,15.4,4.49,195.67,NA,NA,NA,0,0,0.03,0.03,0.51,8.0598,0.002421,2086,398.2,36.865,NA,36.867,25.25,24.676,NA,NA,130.51,8.09,18.82,127.37,7.9,NA,NA,107,NA,2.97,0.17,0.14,1999-05-06,"1999-5-6",125
"860",42,2,6,5,1999,25,24.9,4.78,208.21,NA,NA,NA,0,0,0.05,0.03,0,8.0735,0.002425,2080.2,363.6,36.963,NA,36.985,23.93,25.166,NA,NA,193.23,18.08,12.47,188.57,17.64,NA,NA,173,NA,1.84,0.25,0.23,1999-05-06,"1999-5-6",125
"861",42,2,6,5,1999,35,36,3.68,160.1,NA,NA,NA,0,0.24,2.62,0.16,0.34,7.9991,0.002418,2120.9,424.9,36.963,NA,36.988,22.608,25.556,NA,NA,209.14,46.19,5.28,204.1,45.08,NA,NA,92,NA,1.91,1.17,1.24,1999-05-06,"1999-5-6",125
"862",42,2,6,5,1999,55,55.7,3.35,145.89,NA,NA,NA,0,0.28,5.14,0.3,1.94,7.9677,0.002417,2137.7,455.7,36.943,NA,36.947,22.176,25.648,NA,NA,76.22,15.33,5.8,74.38,14.96,NA,NA,156,NA,0.19,0.42,0.35,1999-05-06,"1999-5-6",125
"863",42,2,6,5,1999,75,79.7,3.34,145.61,NA,NA,NA,0,0.29,5.28,0.31,2.13,7.9671,0.002418,2139.4,455.8,36.938,NA,36.931,22.13,25.649,NA,NA,118.81,10.89,12.73,115.95,10.63,NA,NA,103,NA,0.05,0.35,0.31,1999-05-06,"1999-5-6",125
"864",42,2,6,5,1999,100,101.2,3.23,140.55,NA,NA,NA,0,0.19,6.25,0.39,2.61,7.9556,0.002419,2147.2,458.8,36.891,NA,36.89,21.477,25.802,NA,NA,68.63,6.08,13.17,66.97,5.93,NA,NA,140,NA,0.01,0.37,0.32,1999-05-06,"1999-5-6",125
"865",42,2,6,5,1999,130,130.3,2.51,109.37,NA,NA,NA,0.12,0.03,9.96,0.76,6.49,7.8759,0.002395,2169.1,530.8,36.683,NA,36.682,19.879,26.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"866",42,2,6,5,1999,160,159.8,1.77,76.96,NA,NA,NA,0,0.02,11.83,1.13,11.75,7.7925,0.002384,2199.7,626.8,36.514,NA,36.514,18.507,26.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"867",42,2,6,5,1999,200,200.1,0.75,32.45,NA,NA,NA,0.07,0.02,10.02,1.64,22.16,7.7078,0.002399,2251.9,774.7,36.431,NA,36.433,18.004,26.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"868",42,2,6,5,1999,250,250.5,0.05,2.1,NA,NA,NA,0,0.21,3.01,2.04,35.55,7.6444,0.002413,2291.5,911.3,36.383,NA,36.38,17.73,26.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"869",42,2,6,5,1999,290,290.9,0.04,1.95,NA,NA,NA,0.14,0.01,0.04,1.53,38.53,7.6501,0.002417,2293.6,895.9,36.361,NA,36.362,17.633,26.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"870",42,2,6,5,1999,300,301,0.05,1.98,NA,NA,NA,1.11,0.01,0,2.78,40.57,7.6473,0.0024,2276.8,894.8,36.362,NA,36.358,17.612,26.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"871",42,2,6,5,1999,350,352.4,0,0,NA,NA,NA,3.9,0.01,0,2.71,46.06,7.6411,0.002427,2305.9,917.2,36.34,NA,36.342,17.534,26.415,NA,NA,115.9,13.94,9.7,113.1,13.61,NA,NA,165,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"872",42,2,6,5,1999,400,402,NA,NA,NA,NA,NA,6.85,0.01,0,2.77,51.12,7.6401,0.00243,2309.1,917.9,36.319,NA,36.324,17.448,26.423,NA,NA,89.02,7.19,14.44,86.87,7.02,NA,NA,143,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"873",42,2,6,5,1999,500,502.1,NA,NA,NA,NA,NA,13.66,0.01,0,3.19,66.24,7.6208,0.002433,2318.7,958.7,36.279,NA,36.281,17.252,26.437,NA,NA,94.32,4.88,22.56,92.05,4.76,NA,NA,105,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"874",42,2,6,5,1999,750,752.4,NA,NA,NA,NA,NA,18.62,0,0,3.49,70.9,7.6026,0.002453,2345.6,1009.4,36.245,NA,36.243,17.127,26.438,NA,NA,81.23,11.81,8.02,79.27,11.53,NA,NA,88,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"875",42,2,6,5,1999,1000,1001.7,NA,NA,NA,NA,NA,19.51,0,0,3.6,80.38,7.595,0.002455,2350,1030.3,36.241,NA,36.236,17.129,26.432,NA,NA,89.74,8.3,12.61,87.58,8.1,NA,NA,94,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"876",42,2,6,5,1999,1310,1309.6,NA,NA,NA,NA,NA,22.95,0,0,3.72,77.57,7.5867,0.002487,2384.6,1068.7,36.23,NA,36.232,17.169,26.42,NA,NA,84.44,13.02,7.57,82.4,12.7,NA,NA,77,NA,NA,NA,NA,1999-05-06,"1999-5-6",125
"878",43,1,8,6,1999,1,1.6,4.52,197.26,NA,NA,NA,0.15,0.05,0.02,0.07,1.24,8.0585,0.002432,2096.3,419.6,36.973,36.98,36.956,26.37,24.2307,NA,NA,97.94,2.85,40.1,95.58,2.78,NA,NA,153,NA,1.75,0.13,0.08,1999-06-08,"1999-6-8",158
"879",43,1,8,6,1999,7,7.3,4.51,196.77,NA,NA,NA,0,0.02,0.01,0.05,1.06,8.0548,0.002424,2091.2,410.7,36.947,36.954,36.948,25.647,24.6143,NA,NA,97.16,20.5,5.53,94.82,20,NA,NA,208,NA,1.56,0.12,0.07,1999-06-08,"1999-6-8",158
"880",43,1,8,6,1999,15,16.1,4.22,183.74,NA,NA,NA,0.02,0.02,0.03,0.06,1.92,8.0438,0.002427,2101.2,400.3,36.932,36.939,36.936,24.181,25.0537,NA,NA,120.14,32.81,4.27,117.24,32.02,NA,NA,152,NA,2.48,0.2,0.15,1999-06-08,"1999-6-8",158
"881",43,1,8,6,1999,25,26,4,174.42,NA,NA,NA,0.16,0.32,1.49,0.17,2.34,8.0285,0.002427,2110.8,399.5,36.948,36.955,36.955,23.052,25.4022,NA,NA,286.72,46.23,7.24,279.81,45.12,NA,NA,183,NA,10.5,1.33,0.83,1999-06-08,"1999-6-8",158
"882",43,1,8,6,1999,35,36,3.26,141.98,NA,NA,NA,0,0.29,4.5,0.3,3.07,7.9806,0.002422,2134.7,452.4,36.961,36.968,36.967,22.85,25.47,NA,NA,194.09,35.57,6.37,189.41,34.71,NA,NA,252,NA,0.11,0.55,0.46,1999-06-08,"1999-6-8",158
"883",43,1,8,6,1999,55,55.2,3.15,137.02,NA,NA,NA,0.01,0.31,5.35,0.35,3.44,7.9631,0.002429,2151.9,466,36.919,36.926,36.911,22.279,25.5916,NA,NA,103.42,11.9,10.14,100.93,11.62,NA,NA,145,NA,0.57,0.5,0.28,1999-06-08,"1999-6-8",158
"884",43,1,8,6,1999,75,75.8,3.05,132.79,NA,NA,NA,0.19,0.09,7.12,0.45,3.54,7.9441,0.002414,2149.2,469,36.846,36.853,36.852,21.28,25.8273,NA,NA,64.81,6.55,11.54,63.25,6.39,NA,NA,127,NA,0.42,0.08,0.08,1999-06-08,"1999-6-8",158
"885",43,1,8,6,1999,100,101.2,2.83,123.36,NA,NA,NA,0.03,0.05,8.84,0.58,4.54,7.9097,0.002408,2163.5,494.8,36.746,36.753,36.747,20.3,26.0146,NA,NA,54.76,4.83,13.24,53.44,4.71,NA,NA,112,NA,0.05,0.03,0.06,1999-06-08,"1999-6-8",158
"886",43,1,8,6,1999,130,129.8,2.16,94.19,NA,NA,NA,0.24,0.03,11.32,1,10.41,7.8354,0.002402,2196.5,569.3,36.552,36.559,36.55,18.796,26.2592,NA,NA,81.03,11.9,7.94,79.08,11.62,NA,NA,NA,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"887",43,1,8,6,1999,160,159.8,1.15,50.16,NA,NA,NA,0.09,0.02,11.85,1.42,17.69,7.7482,0.0024,2235,704.7,36.475,36.482,36.479,18.312,26.3275,NA,NA,53.3,5.74,10.82,52.01,5.61,NA,NA,122,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"888",43,1,8,6,1999,200,201.1,0.32,14.03,NA,NA,NA,0.12,0.02,8.94,1.89,27.96,7.6669,0.002399,2268.3,860,36.409,36.416,36.415,17.917,26.3769,NA,NA,66.22,7.31,10.57,64.62,7.13,NA,NA,150,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"889",43,1,8,6,1999,250,250.8,0.21,9.09,NA,NA,NA,0.16,0.02,4.57,2.15,34.46,7.6572,0.002408,2281.2,879.5,36.377,36.384,36.382,17.738,26.3957,NA,NA,56.42,2.53,26.04,55.06,2.47,NA,NA,NA,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"890",43,1,8,6,1999,300,300.5,0.04,1.68,NA,NA,NA,1.68,0.01,0.04,2.89,42.09,7.6483,0.002422,2297.3,901,36.355,36.362,36.357,17.617,26.4064,NA,NA,72.99,14.11,6.04,71.23,13.77,NA,NA,127,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"891",43,1,8,6,1999,310,310.5,0,0,NA,NA,NA,2.2,0.01,0.07,2.74,43.96,7.6471,0.00242,2296.2,901.7,36.344,36.351,36.351,17.584,26.4095,NA,NA,80.09,3.17,29.46,78.16,3.09,NA,NA,108,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"892",43,1,8,6,1999,350,351.1,0,0,NA,NA,NA,4.16,0.02,0.03,2.76,47.32,7.6434,0.002429,2306.4,912.2,36.331,36.338,36.339,17.531,26.414,NA,NA,103.36,12.64,9.54,100.87,12.33,NA,NA,NA,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"893",43,1,8,6,1999,400,401.2,0,0,NA,NA,NA,7.4,0.02,0.03,2.83,52.4,7.6334,0.002437,2318.6,936.9,36.315,36.322,36.322,17.452,26.4202,NA,NA,58.54,6.94,9.84,57.13,6.77,NA,NA,141,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"894",43,1,8,6,1999,500,502.5,NA,NA,NA,NA,NA,13.84,0.01,0.03,3.19,66.21,7.6232,0.00245,2334.6,960.4,36.276,36.283,36.283,17.273,26.4335,NA,NA,75.85,13.37,6.62,74.03,13.05,NA,NA,252,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"895",43,1,8,6,1999,750,750.8,NA,NA,NA,NA,NA,19.63,0.01,0.03,3.55,76.65,7.6031,0.002465,2356.7,1012.9,36.238,36.245,36.245,17.131,26.4387,NA,NA,98.25,9.15,12.53,95.88,8.93,NA,NA,NA,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"896",43,1,8,6,1999,1000,1000,NA,NA,NA,NA,NA,21.44,0.01,0.03,3.68,81.88,7.5927,0.002477,2372.6,1046.1,36.228,36.235,36.236,17.131,26.4318,NA,NA,67.65,8.5,9.28,66.02,8.3,NA,NA,237,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"897",43,1,8,6,1999,1310,1311.1,NA,NA,NA,NA,NA,24.57,0.01,0.03,3.81,85.82,7.5833,0.002496,2394.5,1082,36.224,36.231,36.233,17.17,26.4201,NA,NA,65.89,5.93,12.97,64.31,5.79,NA,NA,1199,NA,NA,NA,NA,1999-06-08,"1999-6-8",158
"899",44,1,15,7,1999,1,2.3,4.85,211.41,NA,NA,NA,0.14,0.04,0,0.07,1.78,8.084,0.002418,2067.9,392.4,36.826,NA,36.817,26.648,24.2,NA,NA,164.41,15.06,12.74,160.44,14.69,NA,NA,130,NA,4.79,0.35,0.22,1999-07-15,"1999-7-15",195
"900",44,1,15,7,1999,7,7.7,4.89,213.3,NA,NA,NA,0.08,0.01,0.01,0.03,0.87,8.0843,0.00242,2070.2,383.9,36.816,NA,36.815,26.088,24.3756,NA,NA,203.35,16.89,14.04,198.45,16.48,NA,NA,147,NA,4.88,0.29,0.2,1999-07-15,"1999-7-15",195
"901",44,1,15,7,1999,15,15.6,4.63,201.84,NA,NA,NA,0.16,0.01,0.03,0.04,1.14,8.0639,0.002425,2087,385.9,36.862,NA,36.864,24.709,24.8399,NA,NA,107.58,31.95,3.93,104.99,31.18,NA,NA,106,NA,0.51,0.17,0.14,1999-07-15,"1999-7-15",195
"902",44,1,15,7,1999,25,25.8,4.32,188.08,NA,NA,NA,0.25,0.02,0.02,0.05,1.09,8.0405,0.002408,2086.3,381.6,36.935,NA,36.933,22.959,25.412,NA,NA,141.7,29.19,5.66,138.29,28.49,NA,NA,98,NA,3.33,1.2,1.16,1999-07-15,"1999-7-15",195
"903",44,1,15,7,1999,35,35,3.61,157.3,NA,NA,NA,0.18,0.34,3.15,0.23,2.33,7.9981,0.002411,2115.4,421.6,36.89,NA,36.884,22.412,25.5332,NA,NA,151.91,25.43,6.97,148.25,24.82,NA,NA,156,NA,0.75,0.72,0.74,1999-07-15,"1999-7-15",195
"904",44,1,15,7,1999,55,55.7,3.35,145.72,NA,NA,NA,0.17,0.45,4.64,0.31,2.52,7.969,0.002425,2145.3,456.8,36.883,NA,36.875,22.231,25.5781,NA,NA,90.52,16.34,6.46,88.34,15.95,NA,NA,94,NA,0.02,0.15,0.24,1999-07-15,"1999-7-15",195
"905",44,1,15,7,1999,75,75.8,3.02,131.3,NA,NA,NA,0.26,0.2,7.23,0.47,4.79,7.9379,0.002428,2166,485.5,36.855,NA,36.856,21.557,25.7531,NA,NA,54.74,8.72,7.32,53.42,8.51,NA,NA,119,NA,0,0.12,0.3,1999-07-15,"1999-7-15",195
"906",44,1,15,7,1999,100,101.4,3.11,135.5,NA,NA,NA,0.16,0.1,7.62,0.48,3.56,7.9363,0.00241,2150.2,471.3,36.817,NA,36.813,20.905,25.9007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.04,0.11,1999-07-15,"1999-7-15",195
"907",44,1,15,7,1999,130,131.6,1.67,72.88,NA,NA,NA,0.99,0.04,11.74,1.26,13.39,7.791,0.002402,2216.1,634.4,36.819,NA,36.512,18.558,26.2904,NA,NA,49.94,6.06,9.62,48.74,5.91,NA,NA,80,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"908",44,1,15,7,1999,160,161.8,1.15,50.14,NA,NA,NA,0.17,0.03,11.5,1.47,20.25,7.7391,0.002403,2242.3,719.3,36.465,NA,36.459,18.185,26.3439,NA,NA,36.24,-0.28,-153.52,35.37,-0.27,NA,NA,83,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"909",44,1,15,7,1999,200,202.2,0.59,25.76,NA,NA,NA,0.21,0.03,9.9,1.79,25.46,7.6884,0.002405,2265.3,815.4,36.424,NA,36.419,17.941,26.3738,NA,NA,35.46,3.3,12.52,34.6,3.23,NA,NA,102,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"910",44,1,15,7,1999,250,250.5,0.12,5.03,NA,NA,NA,0.33,0.02,4.44,2.1,35.33,7.6484,0.002411,2288,901.3,36.386,NA,36.379,17.739,26.3935,NA,NA,52.55,13.5,4.54,51.28,13.17,NA,NA,149,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"911",44,1,15,7,1999,275,274.8,0.04,1.8,NA,NA,NA,0.68,0.02,0.03,2.33,40.11,7.641,0.002414,2293.7,917.9,36.369,NA,36.367,17.679,26.3986,NA,NA,48.51,9.91,5.71,47.34,9.68,NA,NA,101,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"912",44,1,15,7,1999,300,302.6,0.03,1.44,NA,NA,NA,0.97,0.01,0,3.12,41.09,7.6428,0.002419,2296.5,912.5,36.357,NA,36.354,17.613,26.405,NA,NA,42.34,4.87,10.15,41.32,4.75,NA,NA,NA,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"913",44,1,15,7,1999,350,350.9,0,0,NA,NA,NA,6.03,0.02,0,2.79,50.07,7.6402,0.00243,2308.4,919.1,36.334,NA,36.332,17.499,26.4164,NA,NA,44.3,5.05,10.24,43.23,4.93,NA,NA,98,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"914",44,1,15,7,1999,400,401.4,0,0,NA,NA,NA,8.89,0.01,0,2.88,54.46,7.6326,0.002429,2310.6,934.7,36.318,NA,36.318,17.433,26.4215,NA,NA,53.17,2.66,23.3,51.89,2.6,NA,NA,NA,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"915",44,1,15,7,1999,500,504,NA,NA,NA,NA,NA,13.74,0.01,0.01,3.13,64.99,7.6231,0.002444,2328.8,958.7,36.286,NA,36.283,17.277,26.433,NA,NA,65.31,9.46,8.06,63.73,9.23,NA,NA,288,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"916",44,1,15,7,1999,750,751.8,NA,NA,NA,NA,NA,20.1,0.01,0.02,3.57,80.34,7.5968,0.002459,2352.9,1027,36.247,NA,36.244,17.128,26.4385,NA,NA,64.95,9.09,8.34,63.38,8.87,NA,NA,113,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"917",44,1,15,7,1999,1000,1002.1,NA,NA,NA,NA,NA,22.13,0.01,0.01,3.67,83.41,7.5892,0.002459,2356.4,1047.9,NA,NA,36.236,17.133,26.4313,NA,NA,38.49,4.87,9.23,37.56,4.75,NA,NA,98,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"918",44,1,15,7,1999,1310,1311.1,NA,NA,NA,NA,NA,25.06,0.01,0,3.82,87.41,7.5836,0.002469,2368,1069.2,NA,NA,36.232,17.17,26.4194,NA,NA,26.36,0.18,167.47,25.72,0.18,NA,NA,114,NA,NA,NA,NA,1999-07-15,"1999-7-15",195
"920",45,1,11,8,1999,1,2.3,4.58,199.89,NA,NA,NA,0.6,0.02,0.03,0.05,1.87,8.084,0.002397,2050.5,402,36.685,NA,36.685,27.464,23.8378,NA,NA,101,15.81,7.45,98.56,15.43,NA,NA,NA,NA,1.6,0.17,0.08,1999-08-11,"1999-8-11",222
"921",45,1,11,8,1999,7,7.6,4.55,198.6,NA,NA,NA,0.25,0.02,0.03,0.06,1.75,8.0848,0.002393,2046.5,396.5,NA,NA,36.676,27.215,23.9119,NA,NA,96.05,14.89,7.53,93.74,14.53,NA,NA,206,NA,1.43,0.15,0.08,1999-08-11,"1999-8-11",222
"922",45,1,11,8,1999,15,15.8,4.52,196.89,NA,NA,NA,0.08,0.01,0.02,0.06,1.27,8.0739,0.00239,2050.2,368.4,36.796,NA,36.768,24.633,24.7902,NA,NA,101.26,27.57,4.28,98.82,26.91,NA,NA,98,NA,1.14,0.14,0.11,1999-08-11,"1999-8-11",222
"923",45,1,11,8,1999,25,25.8,4.3,187.21,NA,NA,NA,0.05,0.05,0.05,0.09,1.86,8.0553,0.002404,2073.9,383.5,36.844,NA,36.84,24.16,24.9868,NA,NA,165.7,25.92,7.46,161.71,25.3,NA,NA,NA,NA,0.98,0.25,0.18,1999-08-11,"1999-8-11",222
"924",45,1,11,8,1999,35,35.5,3.83,166.71,NA,NA,NA,0.32,0.61,1.56,0.2,3.11,8.0202,0.002382,2075.5,409.3,36.875,NA,36.867,23.541,25.1919,NA,NA,111.27,17.1,7.59,108.59,16.68,NA,NA,112,NA,2.17,0.73,0.53,1999-08-11,"1999-8-11",222
"925",45,1,11,8,1999,55,55.5,3.44,149.85,NA,NA,NA,0.66,0.58,3.94,0.3,2.63,7.9865,0.002408,2119.6,442.4,36.885,NA,36.879,22.828,25.4096,NA,NA,172.52,31.62,6.37,168.37,30.86,NA,NA,96,NA,0.37,1.85,1.1,1999-08-11,"1999-8-11",222
"926",45,1,11,8,1999,75,75.6,2.92,127.06,NA,NA,NA,0.45,0.15,7.27,0.47,4.6,7.9401,0.002397,2135.7,484,36.873,NA,36.869,21.972,25.6465,NA,NA,86.6,13.24,7.63,84.51,12.92,NA,NA,139,NA,0.44,0.13,0.17,1999-08-11,"1999-8-11",222
