"","Cruise_ID","Leg","lon","lat","Date","Day","days","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q"
"241","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,130,131.601,NA,0,"127.3",0,3.82,1,0.52,1,10.93,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002407",0,NA,0,NA,0,36.778,0,NA,9,NA,0,20.476,0,25.9746,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"242","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,160,162.11,NA,0,"127.1",0,4.03,1,0.62,1,13.02,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002404",0,NA,0,NA,0,36.623,0,NA,9,NA,0,19.568,0,26.1234,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"243","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,200,202.126,"0.93",0,NA,0,17.81,1,0.53,1,2.19,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002402",0,NA,0,NA,0,36.484,0,NA,9,NA,0,18.284,0,26.334,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"244","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,250,251.801,"0.12",0,NA,0,28.62,1,1.06,1,0.48,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002416",0,NA,0,NA,0,36.422,0,NA,9,NA,0,17.952,0,26.373,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"245","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,260,261.479,"0.09",0,NA,0,29.68,1,1.09,1,1.43,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002422",0,NA,0,NA,0,36.448,8,NA,9,NA,0,17.943,0,26.373,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"246","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,300,301.304,"0.03",0,"1.2",0,39.86,1,2.37,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002434",0,NA,0,NA,0,36.386,0,NA,9,NA,0,17.766,0,26.3955,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"247","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,350,351.307,"0.00",0,"0.00",0,46.64,1,2.62,1,0,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002433",0,NA,0,NA,0,36.346,0,NA,9,NA,0,17.575,0,26.4132,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"248","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,400,403.764,"0.00",0,"0.00",0,52.58,1,2.88,1,0,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002432",0,NA,0,NA,0,36.325,0,NA,9,NA,0,17.466,0,26.4215,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"249","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,500,507.739,NA,9,NA,9,63.6,1,3.11,1,0,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002440",0,NA,0,NA,0,36.302,8,NA,9,NA,0,17.261,0,26.4376,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"250","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,750,754.978,NA,9,NA,9,71.23,1,3.37,1,0,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002455",0,NA,0,"1008.9",0,36.242,0,NA,9,NA,0,17.108,0,26.4423,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"251","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,1000,1003.786,NA,9,NA,9,78.02,1,3.51,1,0,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002461",0,NA,0,"1036.6",0,36.228,0,NA,9,NA,0,17.107,0,26.4325,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"252","93HG_013",3,-64.67,10.5,1996-11-10,10,314,11,1996,1310,1311.086,NA,9,NA,9,83.1,1,3.59,1,0,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002481",0,NA,0,"1076.6",0,36.249,8,NA,9,NA,0,17.144,0,26.4174,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"253","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,1,1.764,NA,0,"196.0",0,1.47,1,0.07,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002415",0,NA,0,NA,0,36.651,0,NA,9,NA,0,26.501,0,24.118,0,NA,9,NA,9,NA,1,"11.22",1,NA,1,NA,1,"10.94",1,NA,9,NA,9,75,1,NA,9,"1.19",0,0.21,0,0.15,0
"254","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,7,7.755,NA,0,"196.7",0,1.68,1,0.07,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002418",0,NA,0,NA,0,36.646,0,NA,9,NA,0,26.44,0,24.1389,0,NA,9,NA,9,NA,1,"10.75",1,NA,1,NA,1,"10.49",1,NA,9,NA,9,109,8,NA,9,"1.16",0,0.19,0,0.18,0
"255","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,15,15.817,NA,0,"198.5",0,1.89,1,0.07,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002412",0,NA,0,NA,0,36.646,0,NA,9,NA,0,26.234,0,24.2064,0,NA,9,NA,9,NA,1,"12.81",1,NA,1,NA,1,"12.50",1,NA,9,NA,9,100,8,NA,9,"1.17",0,0.14,0,0.08,0
"256","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,25,26.247,NA,0,"197.5",0,1.68,1,0.06,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002411",0,NA,0,NA,0,36.668,0,NA,9,NA,9,25.762,0,24.37,0,NA,9,NA,9,NA,1,"12.53",1,NA,1,NA,1,"12.22",1,NA,9,NA,9,72,1,NA,9,"1.71",0,0.44,0,0.73,0
"257","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,35,36.62,NA,0,"181.5",0,1.68,1,0.17,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002413",0,NA,0,NA,0,36.814,0,NA,9,NA,0,24.677,0,24.8179,0,NA,9,NA,9,NA,1,"14.68",1,NA,1,NA,1,"14.32",1,NA,9,NA,9,72,1,NA,9,"0.69",0,0.4,0,0.68,0
"258","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,55,56.545,NA,0,"145.6",0,2.52,1,0.34,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.832,0,NA,9,NA,0,24.049,0,25.0209,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,73,1,NA,9,"0.00",0,0.07,0,0.14,0
"259","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,75,76.08,NA,0,"158.2",0,2.52,1,0.29,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002423",0,NA,0,NA,0,36.897,0,NA,9,NA,0,22.932,0,25.3944,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,64,1,NA,9,"0.08",0,0.11,0,0.12,0
"260","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,100,101.35,NA,0,"150.9",0,4.62,1,0.28,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002406",0,NA,0,NA,0,36.828,0,NA,9,NA,0,21.547,0,25.7316,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,177,8,NA,9,"0.00",0,0.02,0,0.06,0
"261","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,130,132.638,NA,0,"126.3",0,4.2,1,0.56,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002421",0,NA,0,NA,0,36.75,0,NA,9,NA,0,20.372,0,25.9923,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"262","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,160,161.053,NA,0,"120.9",0,5.25,1,0.78,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002414",0,NA,0,NA,0,36.642,0,NA,9,NA,0,19.477,0,26.1526,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"263","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,200,200.738,"1.07",0,NA,0,16.8,1,1.32,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002403",0,NA,0,NA,0,36.496,0,NA,9,NA,0,18.447,0,26.3167,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,62,1,NA,9,NA,9,NA,9,NA,9
"264","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,250,251.926,"0.22",0,NA,0,28.56,1,1.34,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002406",0,NA,0,NA,0,36.431,0,NA,9,NA,0,17.978,0,26.3683,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,64,1,NA,9,NA,9,NA,9,NA,9
"265","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,260,261.833,"0.11",0,NA,0,31.08,1,1.22,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002414",0,NA,0,NA,0,36.409,0,NA,9,NA,0,17.926,0,26.375,0,NA,9,NA,9,NA,1,"10.56",1,NA,1,NA,1,"10.31",1,NA,9,NA,9,55,1,NA,9,NA,9,NA,9,NA,9
"266","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,300,300.941,"0.00",0,"0.2",0,40.32,1,2.44,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002428",0,NA,0,NA,0,36.385,0,NA,9,NA,0,17.783,0,26.3905,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,56,1,NA,9,NA,9,NA,9,NA,9
"267","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,350,351.945,"0.00",0,"0.00",0,49.56,1,2.81,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002426",0,NA,0,NA,0,36.351,0,NA,9,NA,0,17.603,0,26.411,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"268","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,400,407.606,"0.00",0,"0.00",0,57.12,1,2.98,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002424",0,NA,0,NA,0,36.324,0,NA,9,NA,0,17.434,0,26.4257,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,59,1,NA,9,NA,9,NA,9,NA,9
"269","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,500,506.138,NA,9,NA,9,63,1,3.19,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002446",0,NA,0,NA,0,36.284,0,NA,9,NA,0,17.218,0,26.442,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,59,1,NA,9,NA,9,NA,9,NA,9
"270","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,750,753.232,NA,9,NA,9,77.28,1,3.47,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002457",0,NA,0,"1021.7",0,36.276,8,NA,9,NA,0,17.1,0,26.4412,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,66,1,NA,9,NA,9,NA,9,NA,9
"271","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,1000,999.401,NA,9,NA,9,78.12,1,3.57,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002482",0,NA,0,"1056.1",0,36.229,0,NA,9,NA,0,17.104,0,26.438,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,62,1,NA,9,NA,9,NA,9,NA,9
"272","93HG_014",1,-64.67,10.5,1996-12-11,11,345,12,1996,1310,1307.884,NA,9,NA,9,89.04,1,3.71,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002471",0,NA,0,"1081.0",0,36.227,0,NA,9,NA,0,17.143,0,26.4216,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"273","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,1,1.518,NA,0,NA,0,2,1,0.09,1,0.56,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002387",0,NA,0,NA,0,36.857,0,NA,9,NA,0,24.19,0,24.9791,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,158,8,NA,9,NA,0,4.99,0,5.38,0
"274","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,7,7.486,NA,0,NA,0,2.34,1,0.08,1,0.39,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002389",0,NA,0,NA,0,36.858,0,NA,9,NA,0,24.112,0,25.0095,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,19183,8,NA,9,NA,0,5.65,0,3.05,0
"275","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,15,15.843,NA,0,"157.4",0,3.84,1,0.09,1,4.54,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002402",0,NA,0,NA,0,36.861,0,NA,9,NA,0,23.569,0,25.193,0,NA,9,NA,9,"171.49",1,NA,1,NA,1,"167.36",1,NA,1,NA,9,NA,9,13688,8,NA,9,NA,0,3.1,0,2.35,0
"276","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,25,25.147,NA,0,"143.8",0,3.34,1,0.37,1,5.47,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,23.278,0,25.2867,0,NA,9,NA,9,NA,1,"16.00",1,NA,1,NA,1,"15.61",1,NA,9,NA,9,142,8,NA,9,"0.22",0,3.43,0,1.75,0
"277","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,35,36.374,NA,0,"144.5",0,3.34,1,0.37,1,5.56,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002391",0,NA,0,NA,0,36.876,0,NA,9,NA,0,22.989,0,25.3584,0,NA,9,NA,9,"106.56",1,"17.41",1,NA,1,"103.99",1,"16.99",1,NA,9,NA,9,294,8,NA,9,"0.47",0,0.18,0,0.41,0
"278","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,55,56.742,NA,0,"141.4",0,3.84,1,0.43,1,8.46,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002397",0,NA,0,NA,0,36.841,0,NA,9,NA,0,21.972,0,25.6335,0,NA,9,NA,9,NA,1,"11.98",1,NA,1,NA,1,"11.69",1,NA,9,NA,9,2053,8,NA,9,"0.91",0,0.06,0,0.12,0
"279","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,75,76.699,NA,0,"130.6",0,5.01,1,0.58,1,11.22,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002381",0,NA,0,NA,0,36.744,0,NA,9,NA,0,20.368,0,25.9817,0,NA,9,NA,9,NA,1,"10.97",1,NA,1,NA,1,"10.71",1,NA,9,NA,9,110,8,NA,9,"0.14",0,0.02,0,0.02,0
"280","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,100,101.047,NA,0,"127.0",0,5.01,1,0.62,1,12.58,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002353",0,NA,0,NA,0,36.708,0,NA,9,NA,0,20.243,0,25.9969,0,NA,9,NA,9,NA,1,"13.10",1,NA,1,NA,1,"12.78",1,NA,9,NA,9,283,8,NA,9,"0.00",0,0.02,0,0.05,0
"281","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,130,135.168,NA,0,"121.0",0,6.18,1,0.67,1,14.39,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002357",0,NA,0,NA,0,36.653,0,NA,9,NA,0,19.77,0,26.0862,0,NA,9,NA,9,NA,1,"11.60",1,NA,1,NA,1,"11.32",1,NA,9,NA,9,1090,8,NA,9,NA,9,NA,9,NA,9
"282","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,160,166.985,"1.49",0,NA,0,15.2,1,1.2,1,16.5,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002367",0,NA,0,NA,0,36.57,0,NA,9,NA,0,18.693,0,26.2809,0,NA,9,NA,9,NA,1,"12.45",1,NA,1,NA,1,"12.15",1,NA,9,NA,9,118,8,NA,9,NA,9,NA,9,NA,9
"283","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,200,202.801,"0.75",0,NA,0,22.88,1,1.39,1,12.89,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002394",0,NA,0,NA,0,36.469,0,NA,9,NA,0,18.101,0,26.3461,0,NA,9,NA,9,NA,1,"11.42",1,NA,1,NA,1,"11.14",1,NA,9,NA,9,145,8,NA,9,NA,9,NA,9,NA,9
"284","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,220,220.32,"0.88",0,NA,0,26.05,1,2.18,1,9.14,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.433,0,NA,9,NA,0,17.861,0,26.3744,0,NA,9,NA,9,NA,1,"12.82",1,NA,1,NA,1,"12.51",1,NA,9,NA,9,111,8,NA,9,NA,9,NA,9,NA,9
"285","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,250,253.193,"0.60",0,NA,0,31.73,1,1.98,1,4.34,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,17.749,0,26.3867,0,NA,9,NA,9,"137.13",1,NA,1,NA,1,"133.82",1,NA,1,NA,9,NA,9,110,8,NA,9,NA,9,NA,9,NA,9
"286","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,300,303.197,"0.00",0,"0.00",0,44.09,1,2.68,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,17.658,0,26.3977,0,NA,9,NA,9,NA,1,"12.07",1,NA,1,NA,1,"11.78",1,NA,9,NA,9,119,8,NA,9,NA,9,NA,9,NA,9
"287","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,350,353,"0.00",0,"0.00",0,48.1,1,2.81,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002425",0,NA,0,NA,0,36.341,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,"11.23",1,NA,1,NA,1,"10.96",1,NA,9,NA,9,151,8,NA,9,NA,9,NA,9,NA,9
"288","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,400,406.689,"0.00",0,"0.00",0,53.44,1,3.07,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002422",0,NA,0,NA,0,36.328,0,NA,9,NA,0,17.446,0,26.4171,0,NA,9,NA,9,NA,1,NA,1,"10.62",1,NA,1,NA,1,NA,9,NA,9,280,8,NA,9,NA,9,NA,9,NA,9
"289","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,500,506.301,NA,9,NA,9,63.46,1,3.29,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002440",0,NA,0,NA,0,36.274,0,NA,9,NA,0,17.245,0,26.4316,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,120,8,NA,9,NA,9,NA,9,NA,9
"290","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,750,753.712,NA,9,NA,9,74.82,1,3.58,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002461",0,NA,0,"1007.8",0,36.235,0,NA,9,NA,0,17.101,0,26.4371,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,122,8,NA,9,NA,9,NA,9,NA,9
"291","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,1000,998.872,NA,9,NA,9,72.81,1,3.59,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,17.109,0,26.4313,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,113,8,NA,9,NA,9,NA,9,NA,9
"292","93HG_015",1,-64.67,10.5,1997-01-07,7,6,1,1997,1310,1308.307,NA,9,NA,9,86.84,1,3.72,1,0.01,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,17.142,0,26.4193,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,200,8,NA,9,NA,9,NA,9,NA,9
"293","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,1,1.5,NA,0,NA,0,1,1,0.12,1,0.35,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002436",0,NA,0,NA,0,36.934,0,NA,9,NA,9,23.92,0,25.132,0,NA,9,NA,9,"173.23",1,NA,1,NA,1,"169.05",1,NA,1,NA,9,NA,9,2235,8,NA,9,"10.34",0,1.19,0,0.81,0
"294","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,7,7.5,NA,0,NA,0,1.34,1,0.09,1,1.11,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002437",0,NA,0,NA,0,36.914,0,NA,9,NA,9,23.8,0,25.25,0,NA,9,NA,9,"185.00",1,NA,1,NA,1,"180.54",1,NA,1,NA,9,NA,9,128,8,NA,9,NA,0,1.01,0,0.65,0
"295","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,15,16,NA,0,NA,0,0.84,1,0.15,1,0.63,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002430",0,NA,0,NA,0,36.905,0,NA,9,NA,9,23.4,0,25.264,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,134,8,NA,9,NA,0,1.25,0,0.81,0
"296","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,25,26.5,NA,0,"199.8",0,1.34,1,0.17,1,1.44,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002443",0,NA,0,NA,0,36.894,0,NA,9,NA,9,23.02,0,25.367,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,369,8,NA,9,"0.80",0,0.73,0,0.49,0
"297","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,35,36.5,NA,0,"142.8",0,2.84,1,0.34,1,13.48,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002418",0,NA,0,NA,0,36.872,0,NA,9,NA,9,21.64,0,25.744,0,NA,9,NA,9,"116.87",1,"17.39",1,NA,1,"114.05",1,"16.97",1,NA,9,NA,9,194,8,NA,9,"0.00",0,0.26,0,0.13,0
"298","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,55,56.5,NA,0,"133.9",0,3.84,1,0.45,1,16.22,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002410",0,NA,0,NA,0,36.766,0,NA,9,NA,9,20.56,0,25.96,0,NA,9,NA,9,NA,1,"12.28",1,NA,1,NA,1,"11.98",1,NA,9,NA,9,454,8,NA,9,"0.13",0,0.09,0,0.09,0
"299","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,75,76.5,NA,0,"131.1",0,4.34,1,0.44,1,15.06,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002424",0,NA,0,NA,0,36.793,0,NA,9,NA,9,20.16,0,26.093,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,104,8,NA,9,"0.10",0,0.09,0,0.08,0
"300","93HG_016",1,-64.67,10.5,1997-02-13,13,43,2,1997,100,102,NA,0,"129.6",0,5.51,1,0.45,1,18.13,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002409",0,NA,0,NA,0,36.677,0,NA,9,NA,9,19.79,0,26.1,0,NA,9,NA,9,NA,1,"11.53",1,NA,1,NA,1,"11.25",1,NA,9,NA,9,312,8,NA,9,"0.00",0,0.06,0,0.07,0
