Cruise,Leg,Day,Month,Year,Depth_target,Depth_real,O2_ml_L,O2_umol_kg,SiOH4_Cumana,  PO4_Cumana,NO3_Cumana,NH4 ,NO2 ,NO3NO2 ,PO4,SiOH4,pH,Alkalinity,TCO2,fCO2,Salinity_bott,Salinity_bottcorr,Salinity_ctd,Temp_ctd,Sigma-t_ctd,TPP,PIP,POC,PN,C/N part.,POC,PN,DON_USF,DOP_USF,DOC,TOC,PriPro,Chl,Phaeo,,
005,1,13,03,1996,130,131.0,2.78,120.78,7.02,0.56,10.62,-9999,-9999,-9999,-9999,-9999,-9999,0.002417,-9999,-9999,36.633,36.639,36.653,19.403,26.1802,-9999,-9999,31.24,6.97,5.23,30.49,6.80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,160,161.0,2.75,119.56,7.02,0.59,11.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.581,36.587,36.599,19.048,26.2317,-9999,-9999,34.90,5.71,7.14,34.06,5.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,200,201.5,0.45,19.62,24.99,1.41,9.64,-9999,-9999,-9999,-9999,-9999,-9999,0.002389,-9999,-9999,36.447,36.453,36.490,18.155,26.3749,-9999,-9999,19.29,4.10,5.49,18.83,4.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,250,251.0,0.17,7.22,37.60,1.97,1.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.389,36.395,36.388,17.868,26.3686,-9999,-9999,65.06,13.90,5.46,63.49,13.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,300,300.0,0.00,0.00,43.91,2.47,0.35,-9999,-9999,-9999,-9999,-9999,-9999,0.002423,-9999,-9999,36.368,36.374,36.361,17.710,26.3866,-9999,-9999,26.25,5.44,5.63,25.62,5.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,350,351.5,0.00,0.00,46.77,2.54,0.31,-9999,-9999,-9999,-9999,-9999,-9999,0.002440,-9999,-9999,36.353,36.359,36.337,17.587,26.3983,-9999,-9999,36.66,8.31,5.15,35.77,8.10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,400,401.0,0.00,0.00,58.55,2.73,0.30,-9999,-9999,-9999,-9999,-9999,-9999,0.002425,-9999,-9999,36.320,36.326,36.315,17.484,26.4068,-9999,-9999,26.39,5.77,5.34,25.75,5.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,500,502.0,-9999,-9999,73.54,3.07,0.27,-9999,-9999,-9999,-9999,-9999,-9999,0.002441,-9999,-9999,36.274,36.280,36.263,17.246,26.4251,-9999,-9999,22.06,4.84,5.32,21.52,4.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,750,752.0,-9999,-9999,81.63,3.34,0.27,-9999,-9999,-9999,-9999,-9999,-9999,0.002462,-9999,-9999,36.227,36.233,36.219,17.090,26.4287,-9999,-9999,23.72,5.18,5.35,23.15,5.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,1000,1000.5,-9999,-9999,84.61,3.38,0.27,-9999,-9999,-9999,-9999,-9999,-9999,0.002460,-9999,-9999,36.216,36.222,36.210,17.096,26.4205,-9999,-9999,29.39,5.11,6.72,28.68,4.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
005,1,13,03,1996,1310,1308.0,-9999,-9999,96.39,3.46,0.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.215,36.221,36.205,17.138,26.4067,-9999,-9999,23.72,4.44,6.23,23.15,4.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006,1,16,04,1996,1,1.5,5.47,238.46,1.86,0.12,0.82,-9999,-9999,-9999,-9999,-9999,7.9921,0.002425,2131.8,441.7,36.848,36.871,36.865,22.999,25.3495,-9999,-9999,368.70,40.20,10.70,359.81,39.23,-9999,-9999,95,-9999,4.28,2.60,0.89,,
006,1,16,04,1996,7,7.0,5.45,237.42,2.05,0.05,0.96,-9999,-9999,-9999,-9999,-9999,8.0143,0.002416,2110.2,405.1,36.842,36.865,36.856,22.496,25.4877,-9999,-9999,365.50,38.90,10.96,356.69,37.96,-9999,-9999,81,-9999,5.52,4.21,1.34,,
006,1,16,04,1996,15,15.5,4.15,180.73,2.14,0.11,1.52,-9999,-9999,-9999,-9999,-9999,8.0309,0.002417,2101.0,382.0,36.842,36.865,36.860,22.200,25.5761,-9999,-9999,359.40,59.90,7.00,350.74,58.46,-9999,-9999,132,-9999,3.68,8.02,4.18,,
006,1,16,04,1996,25,26.0,3.83,166.69,2.23,0.22,1.83,-9999,-9999,-9999,-9999,-9999,7.9657,0.002419,2141.8,459.4,-9999,-9999,36.865,22.200,25.5807,-9999,-9999,395.00,68.90,6.69,385.48,67.24,-9999,-9999,-9999,-9999,0.41,5.33,3.82,,
006,1,16,04,1996,35,36.0,3.02,131.56,3.81,0.47,6.62,-9999,-9999,-9999,-9999,-9999,7.8915,0.002414,2178.0,546.7,36.830,36.853,36.851,21.491,25.7702,-9999,-9999,148.55,24.00,7.22,144.97,23.42,-9999,-9999,89,-9999,0.09,3.14,2.10,,
006,1,16,04,1996,55,56.5,3.34,145.57,4.46,0.44,8.92,-9999,-9999,-9999,-9999,-9999,7.8845,0.002413,2181.2,540.2,36.776,36.799,36.790,20.719,25.9369,-9999,-9999,79.75,11.05,8.42,77.83,10.78,-9999,-9999,72,-9999,0.00,0.25,0.37,,
006,1,16,04,1996,75,75.5,3.17,138.04,4.56,0.46,9.70,-9999,-9999,-9999,-9999,-9999,7.8894,-9999,-9999,-9999,36.738,36.761,36.751,20.316,26.0176,-9999,-9999,34.35,4.70,8.53,33.52,4.59,-9999,-9999,84,-9999,0.00,0.07,0.18,,
006,1,16,04,1996,100,101.0,3.17,138.04,4.93,0.46,11.03,-9999,-9999,-9999,-9999,-9999,7.8968,0.002411,2173.1,507.7,36.735,36.758,36.717,20.028,26.0698,-9999,-9999,33.80,4.80,8.22,32.99,4.68,-9999,-9999,84,-9999,0.00,0.04,0.07,,
006,1,16,04,1996,130,131.0,2.95,128.51,-9999,0.56,13.59,-9999,-9999,-9999,-9999,-9999,7.8980,0.002400,2162.4,500.0,36.674,36.697,36.697,19.840,26.0990,-9999,-9999,44.30,6.35,8.14,43.23,6.20,-9999,-9999,86,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,160,161.0,2.51,109.45,8.37,0.72,13.92,-9999,-9999,-9999,-9999,-9999,7.8580,-9999,-9999,-9999,36.600,36.623,36.623,19.300,26.1850,-9999,-9999,28.95,3.30,10.23,28.25,3.22,-9999,-9999,73,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,200,201.5,0.70,30.25,13.72,1.16,9.79,-9999,-9999,-9999,-9999,-9999,7.7383,0.002382,2223.3,720.1,36.450,36.473,36.490,18.370,26.3200,-9999,-9999,12.50,2.00,7.29,12.20,1.95,-9999,-9999,65,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,250,251.0,0.19,8.20,34.41,1.52,1.68,-9999,-9999,-9999,-9999,-9999,7.7106,0.002395,2246.7,765.8,36.379,36.402,36.411,17.940,26.3700,-9999,-9999,22.55,3.30,7.97,22.01,3.22,-9999,-9999,62,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,300,300.0,0.07,3.19,42.41,2.58,0.84,-9999,-9999,-9999,-9999,-9999,7.6776,0.002409,2273.3,833.0,36.349,36.372,36.369,17.720,26.3900,-9999,-9999,31.40,5.40,6.78,30.64,5.27,-9999,-9999,107,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,350,352.0,0.00,0.00,50.22,2.75,0.84,-9999,-9999,-9999,-9999,-9999,7.6668,-9999,-9999,-9999,36.323,36.346,-9999,-9999,-9999,-9999,-9999,33.20,6.25,6.20,32.40,6.10,-9999,-9999,77,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,400,401.0,0.00,0.00,55.80,2.88,0.85,-9999,-9999,-9999,-9999,-9999,7.6000,0.002409,2291.9,-9999,36.300,36.323,-9999,-9999,-9999,-9999,-9999,19.55,2.95,7.73,19.08,2.88,-9999,-9999,117,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,500,500.0,-9999,-9999,69.21,3.20,0.86,-9999,-9999,-9999,-9999,-9999,7.6361,0.002443,2322.5,-9999,36.257,36.280,-9999,-9999,-9999,-9999,-9999,26.65,3.95,7.87,26.01,3.85,-9999,-9999,68,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,750,750.5,-9999,-9999,82.22,3.47,0.86,-9999,-9999,-9999,-9999,-9999,7.6144,0.002459,2346.4,-9999,36.215,36.238,-9999,-9999,-9999,-9999,-9999,24.45,5.00,5.71,23.86,4.88,-9999,-9999,67,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,1000,1001.0,-9999,-9999,84.84,3.55,0.86,-9999,-9999,-9999,-9999,-9999,7.6167,0.002451,2337.5,-9999,36.214,36.237,-9999,-9999,-9999,-9999,-9999,23.15,3.40,7.94,22.59,3.32,-9999,-9999,80,-9999,-9999,-9999,-9999,,
006,1,16,04,1996,1310,1310.0,-9999,-9999,91.14,3.69,0.86,-9999,-9999,-9999,-9999,-9999,7.5840,0.002470,2368.8,-9999,36.203,36.226,-9999,-9999,-9999,-9999,-9999,26.10,4.05,7.52,25.47,3.95,-9999,-9999,59,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,2,09,05,1996,1,2.0,4.97,216.31,1.68,0.05,0.51,-9999,-9999,-9999,-9999,-9999,8.0482,0.002426,2098.7,380.1,36.798,36.822,36.821,23.189,25.2600,-9999,-9999,515.40,58.20,10.33,502.98,56.80,-9999,-9999,-9999,-9999,65.45,6.44,1.07,,
007,2,09,05,1996,7,8.0,4.72,205.49,1.88,0.04,0.52,-9999,-9999,-9999,-9999,-9999,8.0515,0.002426,2096.2,371.2,36.802,36.826,36.832,22.842,25.3694,-9999,-9999,423.10,53.10,9.30,412.90,51.82,-9999,-9999,-9999,-9999,42.43,5.80,2.68,,
007,2,09,05,1996,15,15.5,2.61,113.45,5.11,0.44,8.76,-9999,-9999,-9999,-9999,-9999,7.9240,0.002410,2156.9,493.1,36.800,36.824,36.832,21.176,25.8407,-9999,-9999,48.90,7.90,7.22,47.72,7.71,-9999,-9999,-9999,-9999,2.51,1.94,1.09,,
007,2,09,05,1996,25,26.0,2.62,114.19,4.95,0.47,9.90,-9999,-9999,-9999,-9999,-9999,7.9143,0.002417,2168.6,505.2,36.803,36.827,36.797,21.047,25.8500,-9999,-9999,46.25,8.90,6.06,45.14,8.69,-9999,-9999,-9999,-9999,0.00,0.13,0.21,,
007,2,09,05,1996,35,36.0,2.77,120.55,5.23,0.44,9.81,-9999,-9999,-9999,-9999,-9999,7.9242,0.002418,2164.1,489.2,36.765,36.789,36.823,20.907,25.9081,-9999,-9999,45.80,8.70,6.14,44.70,8.49,-9999,-9999,-9999,-9999,0.00,0.10,0.13,,
007,2,09,05,1996,55,55.0,2.80,121.90,5.28,0.47,9.99,-9999,-9999,-9999,-9999,-9999,7.9197,0.002426,2174.0,495.1,36.781,36.805,36.746,20.824,25.8719,-9999,-9999,30.50,4.80,7.41,29.76,4.68,-9999,-9999,-9999,-9999,0.07,0.12,0.17,,
007,2,09,05,1996,75,75.5,2.92,126.92,5.04,0.44,9.95,-9999,-9999,-9999,-9999,-9999,8.0593,0.002407,2074.0,326.0,36.737,36.761,36.724,20.390,25.9731,-9999,-9999,27.15,3.70,8.56,26.50,3.61,-9999,-9999,-9999,-9999,0.00,0.07,0.10,,
007,2,09,05,1996,100,101.0,2.94,128.14,5.35,0.46,10.01,-9999,-9999,-9999,-9999,-9999,7.9277,0.002411,2156.3,465.0,36.697,36.721,36.682,19.955,26.0572,-9999,-9999,29.35,3.95,8.67,28.64,3.85,-9999,-9999,-9999,-9999,0.02,0.05,0.09,,
007,2,09,05,1996,130,133.0,2.48,108.02,7.86,0.66,11.28,-9999,-9999,-9999,-9999,-9999,7.8998,0.002406,2167.1,491.1,36.619,36.643,36.655,19.447,26.1708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,160,159.0,2.22,96.50,10.17,0.77,11.68,-9999,-9999,-9999,-9999,-9999,7.8561,0.002397,2181.5,542.8,36.612,36.636,36.597,19.072,26.2236,-9999,-9999,24.00,2.95,9.49,23.42,2.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,200,204.0,0.67,29.09,24.04,1.41,11.22,-9999,-9999,-9999,-9999,-9999,7.7029,0.002411,2265.8,797.6,36.444,36.468,36.501,18.276,26.3528,-9999,-9999,17.85,2.65,7.86,17.42,2.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,250,253.5,0.10,4.34,39.57,1.89,1.07,-9999,-9999,-9999,-9999,-9999,7.6131,0.002416,2307,997,36.384,36.408,36.396,17.905,26.3652,-9999,-9999,41.80,7.55,6.46,40.79,7.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,300,302.0,0.09,4.10,45.34,2.40,0.59,-9999,-9999,-9999,-9999,-9999,7.6572,0.002421,2293.3,884.8,-9999,-9999,36.370,17.760,26.3812,-9999,-9999,28.80,3.70,9.08,28.11,3.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,350,351.0,0.00,0.00,50.53,2.65,0.54,-9999,-9999,-9999,-9999,-9999,7.6106,0.002430,2320.9,997.9,-9999,-9999,36.342,17.612,26.3967,-9999,-9999,36.65,5.85,7.31,35.77,5.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,400,404.0,0.00,0.00,59.17,2.86,0.53,-9999,-9999,-9999,-9999,-9999,7.6231,0.002428,2313.5,959.0,36.299,36.323,36.310,17.456,26.4098,-9999,-9999,32.40,5.10,7.41,31.62,4.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,500,504.0,-9999,-9999,72.98,3.20,0.52,-9999,-9999,-9999,-9999,-9999,7.6348,0.002450,2329.5,930.7,36.254,36.278,36.264,17.249,26.4248,-9999,-9999,36.15,5.00,8.44,35.28,4.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,750,751.0,-9999,-9999,84.34,3.36,0.54,-9999,-9999,-9999,-9999,-9999,7.5681,0.002459,2364.7,1106.1,36.216,36.240,36.223,17.103,26.4285,-9999,-9999,27.05,3.60,8.77,26.40,3.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,1000,999.0,-9999,-9999,88.87,3.47,0.54,-9999,-9999,-9999,-9999,-9999,-9999,0.002456,2353.1,1043.5,36.207,36.231,36.212,17.110,26.4184,-9999,-9999,22.80,2.75,9.67,22.25,2.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
007,2,09,05,1996,1310,1310.0,-9999,-9999,91.29,3.59,0.54,-9999,-9999,-9999,-9999,-9999,7.5821,0.002472,2371.7,1073.6,36.203,36.227,36.208,17.142,26.4079,-9999,-9999,21.00,2.15,11.40,20.49,2.10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008,1,12,06,1996,1,1.0,4.83,210.61,2.39,0.03,0.54,-9999,-9999,-9999,-9999,-9999,8.0813,0.002427,2077.4,378.0,36.919,-9999,-9999,25.430,24.6600,-9999,-9999,342.00,41.00,9.73,333.76,40.01,-9999,-9999,93,-9999,3.47,0.30,0.11,,
008,1,12,06,1996,7,8.0,4.89,212.99,1.69,0.05,0.88,-9999,-9999,-9999,-9999,-9999,8.0622,0.002440,2101.2,390.6,36.916,-9999,-9999,24.740,24.8700,-9999,-9999,542.20,60.80,10.40,529.13,59.33,-9999,-9999,83,-9999,3.77,0.35,0.29,,
008,1,12,06,1996,15,16.5,4.70,204.98,2.28,0.08,0.89,-9999,-9999,-9999,-9999,-9999,8.0530,0.002433,2101.3,392.3,36.922,-9999,-9999,24.260,25.0200,-9999,-9999,154.25,25.95,6.93,150.53,25.32,-9999,-9999,80,-9999,3.81,1.05,0.47,,
008,1,12,06,1996,25,27.0,4.11,178.83,3.22,0.11,0.89,-9999,-9999,-9999,-9999,-9999,8.0244,0.002438,2122.8,404.0,36.949,-9999,-9999,22.930,25.4300,-9999,-9999,139.00,25.30,6.41,135.65,24.69,-9999,-9999,80,-9999,1.20,0.48,0.33,,
008,1,12,06,1996,35,36.0,3.41,148.62,2.81,0.18,5.20,-9999,-9999,-9999,-9999,-9999,7.9683,0.002424,2144.2,458.8,36.933,-9999,-9999,22.310,25.6000,-9999,-9999,176.50,39.85,5.17,172.25,38.89,-9999,-9999,87,-9999,0.71,0.56,0.66,,
008,1,12,06,1996,55,56.5,3.12,135.80,4.38,0.43,11.19,-9999,-9999,-9999,-9999,-9999,7.9199,0.002417,2165.8,505.4,36.869,-9999,-9999,21.440,25.8000,-9999,-9999,34.65,5.55,7.28,33.81,5.42,-9999,-9999,91,-9999,0.09,0.04,0.06,,
008,1,12,06,1996,75,76.5,3.19,138.93,4.56,0.46,12.16,-9999,-9999,-9999,-9999,-9999,7.9248,0.002418,2163.6,492.4,36.843,-9999,-9999,21.120,25.8660,-9999,-9999,33.95,6.50,6.09,33.13,6.34,-9999,-9999,75,-9999,0.01,0.07,0.10,,
008,1,12,06,1996,100,102.0,3.12,136.03,4.97,0.37,14.68,-9999,-9999,-9999,-9999,-9999,7.9251,0.002417,2162.9,485.0,36.814,-9999,-9999,20.770,25.9400,-9999,-9999,39.00,6.40,7.11,38.06,6.25,-9999,-9999,66,-9999,0.19,0.02,0.07,,
008,1,12,06,1996,130,132.0,2.74,119.11,6.78,0.60,17.20,-9999,-9999,-9999,-9999,-9999,7.8654,0.002408,2187.3,542.4,36.657,-9999,36.666,19.560,26.1500,-9999,-9999,37.70,5.75,7.65,36.79,5.61,-9999,-9999,57,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,160,161.5,1.58,68.68,14.49,0.86,11.53,-9999,-9999,-9999,-9999,-9999,7.7786,0.002394,2216.2,665.7,36.526,-9999,36.598,18.970,26.2500,-9999,-9999,21.50,3.80,6.60,20.98,3.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,200,203.5,0.50,21.64,24.49,1.50,1.84,-9999,-9999,-9999,-9999,-9999,7.6748,0.002414,2280.0,861.3,36.443,-9999,36.479,18.320,26.3300,-9999,-9999,17.35,2.85,7.10,16.93,2.78,-9999,-9999,83,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,250,253.5,0.06,2.82,40.44,2.39,0.04,-9999,-9999,-9999,-9999,-9999,7.6534,0.002420,2294.4,897.0,36.393,-9999,36.394,17.860,26.3760,-9999,-9999,28.60,5.20,6.42,27.91,5.07,-9999,-9999,62,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,300,301.0,0.00,0.00,46.52,2.49,0.03,-9999,-9999,-9999,-9999,-9999,7.6281,0.002427,2311.1,954.5,36.372,-9999,36.358,17.680,26.3930,-9999,-9999,31.45,5.85,6.27,30.69,5.71,-9999,-9999,69,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,350,351.5,0.00,0.00,50.26,2.59,0.03,-9999,-9999,-9999,-9999,-9999,7.6223,0.002423,2309.4,-9999,36.353,-9999,-9999,-9999,-9999,-9999,-9999,35.55,6.40,6.48,34.69,6.25,-9999,-9999,68,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,400,406.5,0.00,0.00,63.11,2.82,0.03,-9999,-9999,-9999,-9999,-9999,7.6143,0.002442,2330.3,-9999,36.326,-9999,-9999,-9999,-9999,-9999,-9999,33.40,6.05,6.44,32.59,5.90,-9999,-9999,58,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,500,504.5,-9999,-9999,71.99,3.07,0.03,-9999,-9999,-9999,-9999,-9999,7.6194,0.002442,2328.3,-9999,36.283,-9999,-9999,-9999,-9999,-9999,-9999,28.70,5.10,6.57,28.01,4.98,-9999,-9999,62,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,750,753.5,-9999,-9999,80.41,3.27,0.03,-9999,-9999,-9999,-9999,-9999,7.6087,0.002456,2346.0,-9999,36.233,-9999,-9999,-9999,-9999,-9999,-9999,35.55,5.55,7.47,34.69,5.42,-9999,-9999,88,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,1000,998.5,-9999,-9999,84.39,3.48,0.03,-9999,-9999,-9999,-9999,-9999,7.5953,0.002463,2357.9,-9999,36.226,-9999,-9999,-9999,-9999,-9999,-9999,34.90,5.65,7.21,34.06,5.51,-9999,-9999,72,-9999,-9999,-9999,-9999,,
008,1,12,06,1996,1310,1309.0,-9999,-9999,89.53,3.55,0.03,-9999,-9999,-9999,-9999,-9999,7.5788,0.002475,2376.3,-9999,36.220,-9999,-9999,-9999,-9999,-9999,-9999,28.40,3.60,9.20,27.72,3.51,-9999,-9999,72,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,2,10,07,1996,1,1.5,4.53,197.59,2.57,0.11,0.45,-9999,-9999,-9999,-9999,-9999,8.0842,0.002421,2070.5,408.8,36.841,-9999,-9999,27.670,23.8900,-9999,-9999,148.67,20.01,8.67,145.09,19.53,-9999,-9999,78,-9999,1.83,0.21,0.14,,
009,2,10,07,1996,7,8.5,4.56,199.05,1.57,0.11,0.54,-9999,-9999,-9999,-9999,-9999,8.0785,0.002427,2079.3,399.2,36.834,-9999,-9999,26.590,24.2300,-9999,-9999,162.07,20.19,9.37,158.16,19.70,-9999,-9999,81,-9999,2.16,0.20,0.12,,
009,2,10,07,1996,15,16.5,4.05,176.60,2.57,0.24,1.17,-9999,-9999,-9999,-9999,-9999,8.0491,0.002424,2095.6,405.0,36.863,-9999,-9999,24.870,24.7900,-9999,-9999,88.69,13.09,7.90,86.55,12.77,-9999,-9999,76,-9999,1.19,0.16,0.14,,
009,2,10,07,1996,25,26.5,3.74,162.74,1.72,0.19,3.61,-9999,-9999,-9999,-9999,-9999,8.0097,0.002415,2111.9,428.4,36.853,-9999,-9999,23.580,25.1700,-9999,-9999,75.22,12.72,6.90,73.41,12.41,-9999,-9999,66,-9999,1.04,0.40,0.38,,
009,2,10,07,1996,35,36.0,3.78,164.74,1.57,0.17,2.35,-9999,-9999,-9999,-9999,-9999,8.0162,0.002426,2118.1,421.3,36.855,-9999,-9999,23.500,25.2000,-9999,-9999,67.21,11.97,6.55,65.59,11.68,-9999,-9999,68,-9999,0.74,0.58,0.73,,
009,2,10,07,1996,55,56.0,2.78,121.06,2.29,0.37,7.67,-9999,-9999,-9999,-9999,-9999,7.9378,0.002407,2146.4,501.9,36.867,-9999,-9999,22.610,25.4600,-9999,-9999,97.69,12.72,8.96,95.34,12.41,-9999,-9999,70,-9999,0.42,0.19,0.27,,
009,2,10,07,1996,75,76.5,2.88,125.57,3.00,0.47,8.57,-9999,-9999,-9999,-9999,-9999,7.9455,-9999,-9999,-9999,36.863,-9999,-9999,22.360,25.5300,-9999,-9999,59.45,9.35,7.42,58.02,9.12,-9999,-9999,65,-9999,0.64,0.17,0.26,,
009,2,10,07,1996,100,101.5,2.46,106.99,4.43,0.59,12.27,-9999,-9999,-9999,-9999,-9999,7.9126,-9999,-9999,-9999,36.874,-9999,-9999,21.620,25.7500,-9999,-9999,29.89,3.55,9.82,29.17,3.46,-9999,-9999,67,-9999,0.29,0.09,0.19,,
009,2,10,07,1996,130,130.0,2.51,109.21,5.58,0.72,13.08,-9999,-9999,-9999,-9999,-9999,7.8903,0.002401,2167.1,512.4,36.711,-9999,36.739,19.920,26.1100,-9999,-9999,33.64,6.17,6.36,32.82,6.02,-9999,-9999,89,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,160,159.5,1.99,86.64,9.15,0.79,13.71,-9999,-9999,-9999,-9999,-9999,7.8379,0.002389,2183.0,564.3,36.595,-9999,36.561,18.890,26.2500,-9999,-9999,26.12,3.56,8.57,25.49,3.47,-9999,-9999,67,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,200,200.5,0.62,27.00,18.45,1.51,12.99,-9999,-9999,-9999,-9999,-9999,7.7047,0.002393,2247.3,787.4,36.465,-9999,36.462,18.270,26.3260,-9999,-9999,21.68,3.46,7.31,21.16,3.38,-9999,-9999,84,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,250,250.5,0.05,2.19,28.60,1.54,4.51,-9999,-9999,-9999,-9999,-9999,7.6519,0.002413,2288.7,901.3,36.412,-9999,36.409,17.950,26.3650,-9999,-9999,40.27,7.58,6.20,39.30,7.39,-9999,-9999,60,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,275,275.0,0.00,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.6586,0.002401,2273.5,876.6,36.395,-9999,36.391,17.830,26.3810,-9999,-9999,28.55,5.89,5.65,27.86,5.75,-9999,-9999,72,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,300,301.0,0.00,0.00,37.75,2.63,0.90,-9999,-9999,-9999,-9999,-9999,7.6468,0.002426,2302.1,910.8,36.417,-9999,36.369,17.750,26.3840,-9999,-9999,43.66,7.67,6.64,42.60,7.48,-9999,-9999,61,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,350,351.0,0.00,0.00,46.33,2.81,0.45,-9999,-9999,-9999,-9999,-9999,7.6296,0.002423,2306.2,-9999,36.337,-9999,-9999,-9999,-9999,-9999,-9999,31.47,5.80,6.34,30.71,5.66,-9999,-9999,94,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,400,402.0,0.00,0.00,48.62,3.03,0.09,-9999,-9999,-9999,-9999,-9999,7.6307,0.002417,2299.7,-9999,36.329,-9999,-9999,-9999,-9999,-9999,-9999,26.90,3.65,8.61,26.25,3.56,-9999,-9999,63,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,500,500.0,-9999,-9999,54.34,3.11,0.09,-9999,-9999,-9999,-9999,-9999,7.6190,0.002441,2327.6,-9999,36.289,-9999,-9999,-9999,-9999,-9999,-9999,23.92,3.84,7.28,23.34,3.74,-9999,-9999,63,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,750,751.0,-9999,-9999,69.21,3.45,0.09,-9999,-9999,-9999,-9999,-9999,7.5973,0.002467,2361.2,-9999,36.241,-9999,-9999,-9999,-9999,-9999,-9999,29.63,5.05,6.85,28.92,4.93,-9999,-9999,63,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,1000,1000.5,-9999,-9999,72.07,3.72,0.09,-9999,-9999,-9999,-9999,-9999,7.5922,0.002455,2351.3,-9999,36.227,-9999,-9999,-9999,-9999,-9999,-9999,21.71,3.46,7.32,21.19,3.38,-9999,-9999,63,-9999,-9999,-9999,-9999,,
009,2,10,07,1996,1310,1351.0,-9999,-9999,76.65,3.70,0.09,-9999,-9999,-9999,-9999,-9999,7.5851,-9999,-9999,-9999,36.225,-9999,-9999,-9999,-9999,-9999,-9999,23.85,3.27,8.51,23.27,3.19,-9999,-9999,62,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
