"","PAR","month","yday"
"876",51.5939993395004,"08",226
"877",55.9619995469693,"08",226
"878",50.7159992977977,"08",226
"879",43.7399989664555,"08",226
"880",42.8999989265576,"08",226
"881",52.0719993622042,"09",257
"882",50.7959993015975,"09",257
"883",49.78799925372,"09",257
"884",50.5219992885832,"09",257
"885",50.2419992752839,"09",257
"886",49.6459992469754,"09",257
"887",49.7539992521051,"09",257
"888",49.9419992610347,"09",257
"889",51.2819993246812,"09",257
"890",50.0219992648344,"09",257
"891",49.7259992507752,"09",257
"892",49.0479992185719,"09",257
"893",50.7579992997926,"09",257
"894",49.1939992255066,"09",257
"895",48.633999198908,"09",257
"896",47.9639991670847,"09",257
"897",49.7799992533401,"09",257
"898",46.679999106098,"09",257
"899",44.9519990240224,"09",257
"900",43.7719989679754,"09",257
"901",49.421999236336,"10",287
"902",49.6179992456455,"10",287
"903",49.7299992509652,"10",287
"904",49.8699992576148,"10",287
"905",50.2739992768038,"10",287
"906",49.5079992404208,"10",287
"907",49.3019992306363,"10",287
"908",49.1799992248416,"10",287
"909",49.9339992606547,"10",287
"910",48.9179992123973,"10",287
"911",50.0219992648344,"10",287
"912",49.5839992440306,"10",287
"913",49.7419992515352,"10",287
"914",49.6419992467854,"10",287
"915",49.7219992505852,"10",287
"916",49.7039992497303,"10",287
"917",49.7159992503002,"10",287
"918",48.5419991945382,"10",287
"919",46.9799991203472,"10",287
"920",46.9459991187323,"10",287
"921",45.0219990273472,"11",318
"922",45.485999049386,"11",318
"923",45.477999049006,"11",318
"924",44.8059990170877,"11",318
"925",46.5499990999233,"11",318
"926",46.3779990917537,"11",318
"927",45.6719990582205,"11",318
"928",45.7099990600254,"11",318
"929",46.9859991206322,"11",318
"930",46.2499990856741,"11",318
"931",45.5359990517609,"11",318
"932",44.4859990018886,"11",318
"933",45.6619990577456,"11",318
"934",44.9719990249723,"11",318
"935",43.0719989347272,"11",318
"936",41.561998863006,"11",318
"937",45.7879990637302,"11",318
"938",43.1859989401419,"11",318
"939",40.7279988233931,"11",318
"940",39.4959987648763,"11",318
"941",44.2699989916291,"12",348
"942",44.321998994099,"12",348
"943",45.4579990480561,"12",348
"944",45.8579990670551,"12",348
"945",46.0799990775995,"12",348
"946",45.8479990665801,"12",348
"947",46.1639990815893,"12",348
"948",45.6719990582205,"12",348
"949",46.5899991018232,"12",348
"950",46.7619991099928,"12",348
"951",46.7019991071429,"12",348
"952",46.1939990830142,"12",348
"953",45.7899990638252,"12",348
"954",45.7839990635403,"12",348
"955",45.5939990545157,"12",348
"956",45.485999049386,"12",348
"957",45.1459990332369,"12",348
"958",45.1319990325719,"12",348
"959",44.2039989884943,"12",348
"960",43.4719989537261,"12",348
