time,u100,v100,u10n,u10,v10n,v10,si10,d2m,t2m,p140209,anor,isor,bfi,bld,blh,chnk,cdir,cbh,cdww,cape,cin,cp,crr,csf,csfr,uvb,dctb,lgws,ewss,e,fal,flsr,fsr,p140208,zust,gwd,hcc,cvh,istl1,istl2,istl3,istl4,i10fg,iews,ilspf,ie,inss,ishf,kx,lblt,cl,dl,licd,lict,lmld,lmlt,lshf,ltlt,lsm,lsp,lspf,lsrr,lsf,lssfr,lai_hv,lai_lv,lcc,cvl,magss,hmax,mbld,mcpr,mcsr,mdts,mdww,megwss,metss,mer,mgwd,mlspf,mlspr,mlssr,mmtss,mngwss,mntss,mpts,mpww,mper,mror,msl,mser,msr,msmr,msqs,mssror,msdrswrf,msdrswrfcs,msdwlwrf,msdwlwrfcs,msdwswrf,msdwswrfcs,msdwuvrf,mslhf,msnlwrf,msnlwrfcs,msnswrf,msnswrfcs,msror,msshf,mtdwswrf,mtnlwrf,mtnlwrfcs,mtnswrf,mtnswrfcs,mtpr,dndza,mvimd,mwd,p140122,p140125,p140128,mwp,mp1,p1ps,p1ww,p2ps,p2ww,p140123,p140126,p140129,mp2,mcc,dndzn,wmb,alnid,alnip,phioc,phiaw,tauoc,mgws,nsss,dwi,wind,z,pp1d,tmax,pev,ptype,ro,siconc,sst,swh,shts,shww,p140121,p140124,p140127,src,skt,slor,asn,rsn,sd,es,sf,smlt,stl1,stl2,stl3,stl4,slt,sdfor,sdor,ssro,slhf,ssr,ssrc,str,strc,sp,sro,sshf,ssrdc,ssrd,strdc,strd,tsn,tisr,tsr,tsrc,ttr,ttrc,tcc,tciw,tclw,tco3,tcrw,tcsw,tcslw,tcw,tcwv,tp,fdir,totalx,tplb,tplt,tvh,tvl,ust,aluvd,aluvp,vst,p80.162,p79.162,p85.162,p82.162,p81.162,p84.162,p87.162,p83.162,p86.162,p90.162,p88.162,p73.162,p69.162,p67.162,p65.162,p77.162,p75.162,p71.162,p64.162,p59.162,p53.162,p92.162,p91.162,p89.162,p74.162,p70.162,p68.162,p66.162,p78.162,p76.162,p72.162,p61.162,p62.162,p54.162,p60.162,p63.162,vimd,swvl1,swvl2,swvl3,swvl4,wdw,dwps,dwww,wsk,wsp,wss,deg0l
1979-05-31 18:00:00,,,,,,,,,,,,,,25901.52,,,21331504.0,1122.6755,,,129.21393,0.0030034296,3.4615397e-05,0.0,0.0,2514246.0,54.775513,-1.7578125,-1657.6836,-0.0020086425,,,,,0.13009155,-6.026554,,,,,,,5.3138657,,0.2665558,,,,31.351215,,,,,,,,,,,0.00084825116,21665.379,9.983778e-06,0.0,0.0,,,,,2273.3606,,0.30006808,3.4754776e-05,0.0,,,-3.296137e-05,-0.019130051,-2.324635e-05,-0.00012935192,0.25075936,9.820743e-06,0.0,0.026320111,-3.144145e-06,-0.0048820563,,,-1.891749e-10,0.0,,4.638423e-11,0.0,0.0,,0.0,161.97244,246.89516,413.87915,404.14258,237.96307,295.30957,29.09961,-58.134262,-47.281235,-54.43367,226.59927,276.37823,0.0,-4.0868073,428.66687,-232.88403,-277.44214,334.1206,383.37036,4.4564556e-05,-0.6655615,-2.3441185e-05,,,,,,,,,,,,,,,,-0.66437674,,,,,,,0.11425781,-420.26147,,,,,,1.3038516e-07,0.8902588,0.0,,,,,,,,,,,,,,,5.122274e-09,0.0,0.0,,,,,,,,0.0,-5023078.0,19578026.0,23879424.0,-4084822.0,-4703035.0,,0.0,-353147.0,25514928.0,20559826.0,34917760.0,35759056.0,,37037216.0,28868320.0,33122960.0,-20121072.0,-23970864.0,,,,,,,0.01936045,,,0.0038512128,13994857.0,42.366753,61.88919,76.23827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0260763,,,,,,,,,,,4984.5156
1979-06-01 00:00:00,-2.7369194,-0.75916386,-2.4306107,-2.359188,-0.72569275,-0.70292854,3.7189112,296.78882,299.55896,1.1516285,0.78539824,0.0,0.030853271,,357.21045,0.009739935,,,0.0007623711,895.31177,,,,,,,,,,,0.059995685,-9.79666,4.557772e-05,0.6240845,,,0.6846523,0.0,271.45972,271.45996,271.4599,271.45996,,-0.018938482,,-2.235538e-05,-0.0054854564,-3.6159058,,300.38977,0.0,401.0296,-4.5309723e-20,271.4594,49.260933,300.38983,0.6500024,300.38983,0.027737975,,,,,,0.0,0.0,0.15284532,0.0,,0.7461887,,,,45.91931,54.225555,,,,,,,,,,,4.52396,3.0232897,,,101280.91,,,,0.0017509554,,,,,,,,,,,,,,,,,,,,,,,,48.954758,47.801437,176.48392,179.89525,4.253867,3.4320078,3.7478247,2.3218012,3.3391418,0.9827881,4.673476,5.149254,9.644389,3.0102196,0.19013447,,147.0,0.059995975,0.06001513,-1.2509308,1.0820618,0.9968835,,,73.26213,2.887207,20.268448,5.6958437,3.8226357,,,,0.0,300.38376,0.39697236,0.35296237,0.121063754,0.24736118,0.07654619,0.025850337,0.0,300.391,9.999996e-05,0.879996,99.999985,0.0,,,,300.38452,300.38953,300.39038,300.39026,0.0,0.0,0.0,,,,,,,101256.31,,,,,,,300.385,,,,,,0.7527098,0.03339888,0.05361282,0.005622918,0.008587856,0.04005485,,53.042877,52.90648,,,,,,0.0,7.0,-0.016889453,0.059985198,0.060000833,-0.008176684,-4.024605e-07,-2.444268e-06,384.01855,0.12248325,-0.00064610946,-9.161887e-05,3.2506256e-10,-479.27075,-325.50342,-0.036965728,-0.29275692,-4749865000.0,-13060014000.0,-5993154.0,-48718.133,-0.12717378,-18428006000.0,-244.65332,-383.57275,398639.06,10325.238,7.4424615e-06,0.06409959,0.11801398,434542850.0,3398707200.0,280447.88,12007.234,0.00048677763,4037743900.0,81.57535,2699388700.0,2831695000.0,2673786.0,2699171000.0,2832097500.0,,-8.262461e-06,6.919261e-06,-1.5834676e-06,0.0,0.5882957,0.31476414,0.8270147,0.0046070814,3.0170126,0.01515609,
1979-06-30 18:00:00,,,,,,,,,,,,,,49336.16,,,21246656.0,1519.9873,,,182.22124,0.0005655929,2.3841858e-06,0.0,0.0,2592410.0,66.16545,8.363281,-3882.039,-0.0022555813,,,,,0.18486404,-1.039566,,,,,,,7.036455,,0.15992737,,,,28.381481,,,,,,,,,,,0.00037790817,13030.52,5.3048134e-06,0.0,0.0,,,,,4381.0176,,0.5712724,6.5436325e-06,0.0,,,4.053116e-06,-0.044888675,-2.6106412e-05,-8.286169e-05,0.15080684,4.3530936e-06,0.0,0.05072593,-3.963709e-05,-0.016222391,,,-4.656613e-10,0.0,,1.10958354e-10,0.0,0.0,,0.0,178.96257,245.90703,406.5869,399.104,248.09886,295.88794,30.004791,-65.28949,-51.017944,-56.380676,236.34254,276.61243,0.0,-2.5229187,429.32715,-248.99805,-278.64624,343.4292,383.1919,1.0913131e-05,-0.59369344,8.435018e-06,,,,,,,,,,,,,,,,-0.5916307,,,,,,,1.0539551,-1405.1931,,,,,,4.4703484e-08,0.904541,0.0,,,,,,,,,,,,,,,-1.6996637e-08,0.0,0.0,,,,,,,,0.0,-5640189.0,20419714.0,23899520.0,-4408155.0,-4871241.0,,0.0,-218050.0,25564416.0,21435584.0,34482624.0,35128736.0,,37093290.0,29672112.0,33107584.0,-21513568.0,-24075072.0,,,,,,,0.013460685,,,0.0009418486,15462666.0,41.854275,76.106155,95.89183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7293434,,,,,,,,,,,4863.002
1979-07-01 00:00:00,-5.057905,-1.9068995,-4.357383,-4.2660885,-1.751894,-1.7113676,5.1444387,296.72424,299.39563,1.153328,0.78539824,0.0,0.03996563,,411.2329,0.011310462,,,0.0008440027,1030.3182,,,,,,,,,,,0.059996884,-10.138331,6.818255e-05,0.59524536,,,0.5090042,0.0,271.46045,271.45996,271.45947,271.45996,,-0.041433096,,-2.4985027e-05,-0.015301265,-2.1931763,,299.84064,0.0,401.0296,-2.0973762e-20,271.46103,49.260544,299.8404,0.6500014,299.84064,0.027737975,,,,,,0.0,0.0,0.089963555,0.0,,0.9825112,,,,45.937576,56.694275,,,,,,,,,,,4.7413855,2.8589888,,,101377.79,,,,0.0026268328,,,,,,,,,,,,,,,,,,,,,,,,50.645126,44.68367,207.08813,132.41727,4.275653,3.571454,4.1292887,2.3686905,3.751461,1.560791,4.7886896,4.8886824,16.9373,3.159566,0.15548146,,147.0,0.060009453,0.05998672,-1.4707031,1.5813713,0.98894703,,,66.04846,3.7871094,20.268448,5.309046,3.918666,,,,0.0,299.84598,0.5206088,0.41892254,0.24093169,0.32857835,0.031023085,0.007404819,0.0,299.8047,9.999996e-05,0.8800013,99.999985,0.0,,,,299.84558,299.83997,299.83997,299.83972,0.0,0.0,0.0,,,,,,,101353.25,,,,,,,299.84473,,,,,,0.58347297,0.014042914,0.038393367,0.0058393124,0.0033772108,0.017936565,,49.131363,49.057877,,,,,,0.0,7.0,-0.032176793,0.059992462,0.059988707,-0.017131943,-6.3309653e-07,-2.8790482e-06,-57.449707,-0.8672085,-0.00072363275,-3.1697753e-05,2.9900848e-10,-177.96167,-315.47314,-0.06966007,-0.29564065,-7413453000.0,-20188058000.0,-10084288.0,-77284.125,-0.15031523,-28449206000.0,-334.48877,58.134277,566840.9,10335.1875,-3.8121952e-06,0.026972506,0.06412618,299966270.0,2204632800.0,252819.12,7863.0664,0.00014117092,2627188000.0,48.9776,2698233600.0,2820919600.0,2673567.0,2698011600.0,2821478400.0,,8.074567e-06,-8.710588e-06,1.0905194e-07,-7.115545e-26,0.5003661,0.3300655,0.5835633,0.006377697,3.0304308,0.019917648,
1979-07-31 18:00:00,,,,,,,,,,,,,,54266.996,,,21645648.0,1978.1672,,,188.02562,0.00072847586,5.5134296e-06,0.0,0.0,2775359.0,84.529175,9.519531,-3840.4336,-0.0023461953,,,,,0.19017231,-5.6900043,,,,,,,7.244752,,0.119644165,,,,26.792141,,,,,,,,,,,0.00020179136,10400.629,1.937151e-06,0.0,0.0,,,,,4489.817,,0.62955487,8.43347e-06,0.0,,,-2.3841858e-06,-0.044412494,-2.7154863e-05,-4.9307244e-05,0.1203627,2.3313232e-06,0.0,0.05201743,7.099658e-05,-0.019816972,,,6.8394e-10,0.0,,6.548362e-11,0.0,0.0,,0.0,202.8058,250.52362,405.6233,399.39722,268.54504,300.18896,32.122406,-67.90851,-54.602615,-57.715836,256.2006,280.90198,0.0,-3.5411835,432.63965,-256.81348,-281.6106,362.37402,386.8423,1.0760148e-05,-0.54750973,3.0569645e-05,,,,,,,,,,,,,,,,-0.54554754,,,,,,,-4.7304688,-1713.6836,,,,,,-1.3783574e-07,0.9005127,0.0,,,,,,,,,,,,,,,2.3050234e-08,0.0,0.0,,,,,,,,0.0,-5867836.0,22135796.0,24269808.0,-4717682.0,-4986605.0,,0.0,-305773.0,25936128.0,23201904.0,34508096.0,35046050.0,,37379770.0,31309312.0,33423232.0,-22188512.0,-24330992.0,,,,,,,0.007933218,,,0.00093043153,17522828.0,41.53324,95.6599,118.75225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6400852,,,,,,,,,,,4948.008
1979-08-01 00:00:00,-5.0278187,-2.269473,-4.340789,-4.244422,-2.088975,-2.0302954,5.2266006,297.06714,299.68213,1.1497917,0.78539824,0.0,0.051815987,,432.42944,0.011124887,,,0.0008538137,1321.53,,,,,,,,,,,0.060010586,-10.192119,6.408407e-05,0.6196594,,,0.5763629,0.0,271.45996,271.45996,271.45972,271.45996,,-0.040058076,,-2.5576213e-05,-0.017928146,-2.9016113,,300.26703,0.0,401.0296,-2.798826e-21,271.46036,49.260815,300.26697,0.650001,300.26703,0.027737975,,,,,,0.0,0.0,0.069137394,0.0,,0.9708893,,,,40.664413,54.881256,,,,,,,,,,,4.709318,2.797638,,,101173.64,,,,0.0026352305,,,,,,,,,,,,,,,,,,,,,,,,45.658356,51.241837,188.78476,139.02792,4.234272,3.5529022,4.100381,2.3438368,3.7190542,1.6173096,5.371273,6.1471987,15.154924,3.1460705,0.11213012,,147.0,0.05999658,0.060001962,-1.5241394,1.6248732,0.9884414,,,61.02562,3.8939152,20.268448,5.0392103,3.8955421,,,,0.0,300.28326,0.5149256,0.40713203,0.24536867,0.32268238,0.04049863,0.0074820556,0.0,300.22864,9.999996e-05,0.8800045,99.999985,0.0,,,,300.28357,300.2644,300.26465,300.26538,0.0,0.0,0.0,,,,,,,101149.375,,,,,,,300.28247,,,,,,0.6279756,0.0121252015,0.028950091,0.0059387777,0.0018787759,0.0126234405,,47.64505,47.590622,,,,,,0.0,7.0,-0.031170368,0.06000128,0.060011268,-0.019737583,-1.2325086e-07,-1.9282797e-06,-189.97314,-0.8980236,-0.00029297546,-6.448274e-06,3.170082e-10,43.505127,-164.81104,-0.0050865,-0.16770846,-5459448000.0,-14562001000.0,-7634010.0,-55004.453,-0.13846654,-20728644000.0,-279.45776,191.18945,485908.88,10314.344,-1.745281e-05,0.025770511,0.04562757,154377580.0,1201957400.0,37481.375,4209.4414,0.0010594171,1407683100.0,20.751572,2694840800.0,2813863000.0,2670532.0,2694624800.0,2814347500.0,,-3.4989798e-06,-1.1317287e-05,-3.9240995e-06,-3.2019909e-25,0.48713225,0.35457116,0.5447227,0.0076557994,3.1609602,0.022030998,
1979-08-31 18:00:00,,,,,,,,,,,,,,41499.035,,,21797968.0,2054.5955,,,204.87306,0.00072323624,9.045005e-06,0.0,0.0,2772635.0,121.67709,2.9765625,-3071.0586,-0.0027678013,,,,,0.16479284,-10.0994215,,,,,,,6.4233456,,0.10380554,,,,29.165466,,,,,,,,,,,0.00014061194,9072.055,1.8775463e-06,0.0,0.0,,,,,3574.548,,0.48052633,8.362811e-06,0.0,,,-6.252527e-05,-0.03556466,-3.2034935e-05,-0.00015722512,0.105008066,1.6290305e-06,0.0,0.041413855,3.2749027e-05,-0.010832783,,,-4.3655746e-11,0.0,,-1.8189894e-12,0.0,0.0,,0.0,201.68301,252.29036,408.1377,402.30103,267.4695,298.32812,32.090576,-80.1136,-56.822952,-59.432663,255.04556,279.41705,0.0,-5.1776276,426.5696,-252.17773,-281.5382,358.5271,382.4729,9.986076e-06,-0.3306256,3.4191253e-05,,,,,,,,,,,,,,,,-0.3255914,,,,,,,1.7055664,-935.8108,,,,,,-1.4901161e-08,0.8416748,0.0,,,,,,,,,,,,,,,-1.792796e-08,0.0,0.0,,,,,,,,0.0,-6921698.0,22035644.0,24141808.0,-4909476.0,-5135001.0,,0.0,-447720.0,25775648.0,23109376.0,34759010.0,35263230.0,,36855772.0,30976976.0,33045728.0,-21788240.0,-24324800.0,,,,,,,0.0094499625,,,0.0008635416,17425468.0,42.66222,143.61678,180.77597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9524708,,,,,,,,,,,4913.215
1979-09-01 00:00:00,-4.1245594,-1.2607918,-3.7556496,-3.623414,-1.2110491,-1.1673641,4.55987,297.06897,300.19043,1.1473684,0.78539824,0.0,0.055031776,,398.05933,0.010627452,,,0.00080335024,1509.416,,,,,,,,,,,0.06000873,-10.013671,5.647262e-05,0.67367554,,,0.69693196,0.0,271.45996,271.46027,271.45996,271.45996,,-0.03217721,,-3.0465919e-05,-0.009822916,-4.676239,,301.07092,0.0,401.0296,-2.8260904e-21,271.45975,49.26074,301.07068,0.6500023,301.07092,0.027737975,,,,,,0.0,0.0,0.0654512,0.0,,0.85404795,,,,41.623245,57.03624,,,,,,,,,,,4.7666445,2.9364424,,,101106.234,,,,0.0022295546,,,,,,,,,,,,,,,,,,,,,,,,46.84575,59.10498,67.80156,198.1918,4.3204193,3.4773455,3.9361544,2.3524618,3.5085535,1.3082275,4.3938274,8.465197,5.1160755,3.0510216,0.094095364,,147.0,0.06000238,0.059999116,-1.3843384,1.3501348,0.9935285,,,71.18112,3.342041,20.268448,5.3658686,3.8600588,,,,0.0,301.06042,0.45206106,0.37003136,0.19079298,0.2731849,0.0932529,0.034579083,0.0,301.01453,9.999996e-05,0.87999666,99.999985,0.0,,,,301.06067,301.0713,301.07227,301.07104,0.0,0.0,0.0,,,,,,,101082.19,,,,,,,301.0603,,,,,,0.7313599,0.014527198,0.028527323,0.0058089476,0.00117252,0.012912918,,48.91626,48.859283,,,,,,0.0,7.0,-0.025835454,0.059988227,0.060011085,-0.012420986,-1.258195e-07,-1.9397876e-06,-62.57495,0.2967034,-0.0004676741,-2.1507527e-05,6.566867e-10,-96.63574,-213.94165,0.005643837,-0.12199497,-4061921300.0,-10797298000.0,-5561662.0,-40844.406,-0.109461844,-15373623000.0,-203.57788,65.87085,412900.94,10307.457,1.198208e-05,0.0021884441,0.06004238,-219240200.0,1589253400.0,-276860.0,4631.5137,0.00061522494,1518324200.0,59.356964,2692633900.0,2814823400.0,2668015.0,2692425700.0,2815243300.0,,2.6949265e-06,1.1524563e-05,4.8881184e-06,0.0,0.550305,0.39534366,0.693148,0.007650614,3.2354765,0.020547502,
1979-09-30 18:00:00,,,,,,,,,,,,,,45536.156,,,20799936.0,2052.7676,,,219.27855,0.0008791485,8.992851e-06,0.0,0.0,2625277.0,127.90311,-9.484375,-3439.379,-0.0029167496,,,,,0.17141896,-1.2328577,,,,,,,6.6458635,,0.106414795,,,,29.88301,,,,,,,,,,,0.00011886377,9545.277,1.1920929e-06,0.0,0.0,,,,,3919.2986,,0.52773106,1.0177059e-05,0.0,,,-3.7133694e-05,-0.039785862,-3.375906e-05,-5.373948e-05,0.1104815,1.3625622e-06,0.0,0.045348838,3.3527613e-05,-0.01393478,,,4.3655746e-11,0.0,,-6.366463e-11,0.0,0.0,,0.0,193.60292,240.73856,409.82178,403.8816,251.83878,282.47192,30.385162,-84.42598,-56.04953,-58.68553,239.68265,264.0229,0.0,-5.712433,404.3203,-257.1128,-283.02808,337.865,361.91846,1.1546533e-05,-0.31703413,3.7865902e-05,,,,,,,,,,,,,,,,-0.3119523,,,,,,,2.7028809,-1204.0339,,,,,,-4.8428774e-08,0.8790283,0.0,,,,,,,,,,,,,,,1.4901161e-08,0.0,0.0,,,,,,,,0.0,-7294223.0,20708824.0,22811584.0,-4842386.0,-5070344.0,,0.0,-493665.0,24405744.0,21758928.0,34895296.0,35408400.0,,34933270.0,29190992.0,31270176.0,-22214496.0,-24453680.0,,,,,,,0.008069802,,,0.0009975743,16727498.0,42.558926,149.96062,187.37773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2733612,,,,,,,,,,,4939.0586
1979-10-01 00:00:00,-4.345064,-1.5983782,-3.9579105,-3.8226185,-1.5333519,-1.4761829,4.691881,297.1925,300.2556,1.146306,0.78539824,0.0,0.053797722,,398.63086,0.010846149,,,0.00081894454,1431.7261,,,,,,,,,,,0.059999898,-10.034533,6.1031824e-05,0.6849365,,,0.5088371,0.0,271.45996,271.46017,271.45996,271.45996,,-0.03586489,,-3.1932737e-05,-0.01257522,-5.098175,,301.2129,0.0,401.0296,-6.1301774e-21,271.45914,49.260857,301.21265,0.6500018,301.2129,0.027737975,,,,,,0.0,0.0,0.063664384,0.0,,0.8687071,,,,41.637924,54.37802,,,,,,,,,,,4.9325438,2.9346237,,,101044.33,,,,0.002310593,,,,,,,,,,,,,,,,,,,,,,,,46.458817,44.647766,64.32001,179.77841,4.443678,3.4877663,3.9818945,2.364725,3.5367832,1.3599243,4.589549,9.06845,7.0769014,3.0482368,0.10047094,,147.0,0.05999343,0.06000409,-1.4197845,1.4540815,0.9916485,,,66.74356,3.5132322,20.268448,5.679118,3.8847084,,,,0.0,301.22513,0.45952123,0.3678952,0.20684503,0.27645153,0.0822413,0.0319074,0.0,301.14832,9.999996e-05,0.88000405,99.999985,0.0,,,,301.2246,301.21082,301.21106,301.21155,0.0,0.0,0.0,,,,,,,101020.06,,,,,,,301.22534,,,,,,0.55650675,0.012919858,0.023440324,0.005443711,0.0014338468,0.013313159,,49.382965,49.331894,,,,,,0.0,7.0,-0.028111935,0.059999697,0.060007896,-0.0151228905,7.516213e-07,-1.0375597e-06,-161.69849,-1.2506838,1.39568e-05,-5.712747e-06,3.90386e-10,128.15625,-49.665207,0.02713833,-0.079488635,-1583842000.0,-5837250600.0,-2753200.0,-20163.39,-0.07813996,-7915221000.0,-196.31812,162.89551,416440.12,10301.195,-1.0462088e-05,0.0060850605,0.030260898,-1087973600.0,-1579006200.0,-1346594.0,-7699.4766,0.0013839612,-2598421500.0,27.851501,2690732800.0,2814116900.0,2665997.0,2690528500.0,2814509300.0,,1.0469098e-05,-1.8299334e-06,-1.2305991e-06,0.0,0.5065662,0.33930725,0.670792,0.0075348616,3.025998,0.019923147,
1979-10-31 18:00:00,,,,,,,,,,,,,,54907.85,,,19077216.0,1820.9026,,,199.69159,0.000733468,5.7965517e-06,0.0,0.0,2385566.0,152.3452,-6.640625,-4551.5625,-0.0037730038,,,,,0.20424193,-4.5681677,,,,,,,7.7363424,,0.11894226,,,,27.716007,,,,,,,,,,,0.00019764113,10897.84,2.2053719e-06,0.0,0.0,,,,,5080.496,,0.6352572,8.488419e-06,0.0,,,-4.4822693e-05,-0.05264604,-4.3667445e-05,-0.000106227846,0.12614453,2.2819831e-06,0.0,0.058839582,-3.683567e-05,-0.020088673,,,-1.1204975e-09,0.0,,1.6370905e-11,0.0,0.0,,0.0,177.78043,220.79993,409.42114,402.87598,229.82721,259.3346,27.610031,-109.208145,-57.225845,-60.29062,218.16238,241.81721,0.0,-8.832245,373.75378,-261.73755,-284.49878,309.1587,332.88525,1.0770699e-05,-0.35350657,4.0101353e-05,,,,,,,,,,,,,,,,-0.34901625,,,,,,,-2.890625,-1737.6055,,,,,,-7.8231096e-08,0.9346924,0.0,,,,,,,,,,,,,,,1.3737008e-08,0.0,0.0,,,,,,,,0.0,-9435332.0,18849196.0,20893056.0,-4944335.0,-5209127.0,,0.0,-763447.0,22406576.0,19856608.0,34808576.0,35374030.0,,32292464.0,26711600.0,28761232.0,-22614128.0,-24580752.0,,,,,,,0.009101208,,,0.0009313191,15360266.0,41.383316,177.07579,215.61353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4654007,,,,,,,,,,,4958.0195
1979-11-01 00:00:00,-5.2722874,-2.1284418,-4.883752,-4.7008085,-2.0456104,-1.9606934,5.4475994,296.94653,300.2068,1.1457443,0.78539824,0.0,0.054411888,,467.93237,0.0116309,,,0.00086432765,1116.4478,,,,,,,,,,,0.05999449,-10.243473,6.9914546e-05,0.72086185,,,0.48910338,0.0,271.45972,271.45972,271.45972,271.45996,,-0.046278834,,-4.0939165e-05,-0.017658234,-7.762268,,301.43054,0.0,401.0296,-1.0859783e-20,271.46027,49.2607,301.43054,0.6500013,301.43066,0.027737975,,,,,,0.0,0.0,0.071982086,0.0,,1.1064435,,,,34.177032,57.44307,,,,,,,,,,,5.7457275,2.760849,,,100926.625,,,,0.0029035993,,,,,,,,,,,,,,,,,,,,,,,,41.320526,44.63797,116.48204,156.9762,5.0478516,3.900463,4.6456337,2.351367,4.093238,1.7340698,5.2643147,8.525197,7.599435,3.3569994,0.092704475,,147.0,0.059995625,0.05998722,-1.5494385,1.7176008,0.986415,,,63.738495,4.0126953,20.268448,6.704337,4.2959805,,,,0.0,301.4146,0.5817887,0.47060603,0.27156067,0.33620614,0.14071918,0.043687608,-2.2102885e-23,301.29028,9.999996e-05,0.8799954,99.999985,0.0,,,,301.41406,301.4325,301.4331,301.4331,0.0,0.0,0.0,,,,,,,100902.56,,,,,,,301.41406,,,,,,0.5517047,0.012180872,0.027208414,0.0052034017,0.0012799317,0.014555939,,48.151306,48.09558,,,,,,0.0,7.0,-0.035409153,0.059993923,0.060002167,-0.020804826,-4.7176763e-07,-9.4411735e-07,-211.84644,0.34572244,-4.511443e-05,5.2230753e-06,7.88678e-11,138.3877,-59.95479,0.09402854,-0.07834101,255617970.0,-3969355800.0,676738.94,-11426.855,-0.03805066,-4238024700.0,-210.21313,209.65674,428090.38,10289.164,1.1509537e-05,0.028731667,0.015565276,-234633730.0,-370585860.0,-305181.56,-1807.852,0.0010692114,-593143040.0,4.8775177,2686595600.0,2806867500.0,2662192.0,2686377200.0,2807286000.0,,-3.2875693e-07,1.8662386e-06,9.453403e-06,0.0,0.48151928,0.32350475,0.4932481,0.007573962,3.033289,0.019875884,
1979-11-30 18:00:00,,,,,,,,,,,,,,96415.17,,,17948112.0,1459.5547,,,180.14386,0.000645885,5.8859587e-06,0.0,0.0,2249461.0,90.594345,-0.5859375,-5717.5156,-0.0036962107,,,,,0.23127562,-3.3142672,,,,,,,8.563251,,0.1612091,,,,26.284252,,,,,,,,,,,0.00025249866,14028.695,2.6673079e-06,0.0,0.0,,,,,6470.5923,,1.1151276,7.473898e-06,0.0,,,-4.9471855e-06,-0.06618631,-4.2782092e-05,-2.8587965e-05,0.16237581,2.9264102e-06,0.0,0.07490362,-1.8775463e-05,-0.029446363,,,1.9499566e-09,0.0,,1.3278623e-10,0.0,0.0,,0.0,168.28526,207.73264,402.0774,393.98413,217.5815,245.44388,26.035706,-106.98982,-57.51439,-61.67134,206.06563,228.71289,0.0,-8.967392,355.8164,-273.36182,-286.97827,293.25043,315.6123,1.0413312e-05,-0.6142584,3.906837e-05,,,,,,,,,,,,,,,,-0.61290467,,,,,,,4.1953125,-2545.1523,,,,,,-4.4703484e-08,0.96643066,0.0,,,,,,,,,,,,,,,-1.6065314e-08,0.0,0.0,,,,,,,,0.0,-9243769.0,17804264.0,19761104.0,-4969291.0,-5328362.0,,0.0,-774856.0,21206560.0,18798480.0,34040110.0,34739280.0,,30742368.0,25337280.0,27268752.0,-23618656.0,-24794960.0,,,,,,,0.007845916,,,0.0008993342,14539661.0,40.887577,100.79372,121.55146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3760853,,,,,,,,,,,4850.2344
